#\Asia\Afghanistan.txt;;;;;;;;;;;X;
EVT_777500_OPTIONE;Install Amanullah's brother as king of a loyal puppet state!;;;;;;;;;;X;#TODO
EVT_777500_OPTIONF;Let Mohammed Nadir impose a new dynasty on the Afghans!;;;;;;;;;;X;#TODO
EVT_777500_OPTIONG;Maintain military occupation.;;;;;;;;;;X;#TODO
EVT_777501_NAME;A Red Afghanistan is Born;;;;;;;;;;X;#TODO
EVT_777501_DESC;We have been defeated. Afghanistan can into socialism. But cannot into Mughal.;;;;;;;;;;X;#TODO
EVT_777501_OPTIONA;Too bad.;;;;;;;;;;X;#TODO
EVT_777502_NAME;The Indian Government Imposes Amanullah;;;;;;;;;;X;#TODO
EVT_777502_DESC;We have been defeated. Afghanistan cannot into Mughal.;;;;;;;;;;X;#TODO
EVT_777502_OPTIONA;Too bad.;;;;;;;;;;X;#TODO
EVT_777503_NAME;The Indian Government Imposes Inayatullah;;;;;;;;;;X;#TODO
EVT_777503_DESC;We have been defeated. Afghanistan cannot into Mughal.;;;;;;;;;;X;#TODO
EVT_777503_OPTIONA;Too bad.;;;;;;;;;;X;#TODO
EVT_777504_NAME;The Indian Government Imposes Mohammed Nadir;;;;;;;;;;X;#TODO
EVT_777504_DESC;We have been defeated. Afghanistan cannot into Mughal.;;;;;;;;;;X;#TODO
EVT_777504_OPTIONA;Too bad.;;;;;;;;;;X;#TODO
EVT_777505_NAME;Afghanistan in Chaos!;;;;;;;;;;X;#TODO
EVT_777505_DESC;Despite our best efforts, rebel forces have pushed the troops of king Amanullah out of Kabul and are in effect in control of the country!;;;;;;;;;;X;#TODO
EVT_777505_OPTIONA;Habibullah Kalakani's troops triumph by Islamic virtue!;;;;;;;;;;X;#TODO
EVT_777505_OPTIONB;General Nadir's brigades defeat all opposition and proclaim him king!;;;;;;;;;;X;#TODO
EVT_777506_NAME;Order in Afghanistan;;;;;;;;;;X;#TODO
EVT_777506_DESC;Afghanistan cannot into revolt.;;;;;;;;;;X;#TODO
EVT_777506_OPTIONA;Here's to hoping for a better tomorrow.;;;;;;;;;;X;#TODO
EVT_777507_NAME;Shia Muslims Flee The War;;;;;;;;;;X;#TODO
EVT_777507_DESC;For decades the situation of the Shia minority in Afghanistan have been bad, the post-war situation wasn't gold, and another war could possibly only make it worse. Shia imams in the provinces of Herat and Farah have encouraged the shia minority to flee into their friendly neighbor Persia. Let's hope the Persians send them back, we need that manpower.;;;;;;;;;;X;#TODO
EVT_777507_OPTIONA;Traitors!;;;;;;;;;;X;#TODO
EVT_777508_NAME;Refugees from Afghanistan;;;;;;;;;;X;#TODO
EVT_777508_DESC;Yet another war has started between Afghanistan and Dehli. The Shia minority in Afghanistan fears this will only make their situation worse, therefor they have decided to start a new life here, however this situation might be more problematic then what we think. If we accept these people into our nation the government of Afghanistan will be deeply upset with us. ;;;;;;;;;;X;#TODO
EVT_777508_OPTIONA;They shall be more than welcome, settle them in Mashad!;;;;;;;;;;X;#TODO
EVT_777508_OPTIONB;This would be meddling in Afghan domestic politics, refuse them!;;;;;;;;;;X;#TODO
EVT_777509_NAME;Persia Closes Its Borders;;;;;;;;;;X;#TODO
EVT_777509_DESC;The Persians made the right choice and sent our people back home;;;;;;;;;;X;#TODO
EVT_777509_OPTIONA;Hurrah!;;;;;;;;;;X;Ура!
#\Asia\Indochina.txt;;;;;;;;;;;X;
EVT_105250_NAME;Unrest and Sedition in Indochina;;;;;;;;;;X;#TODO
EVT_105250_DESC;Our control with Indochina has never been very strong, but recently our colonial officers report a stark rise in guerrilla attacks on our schutztruppen and strikes organized by the local trade unions. As if that wasn’t enough, intelligence suggests the recently reunited Indian sub-continent as the source of much of the rebellious natives resources and weapons.;;;;;;;;;;X;#TODO
EVT_105250_OPTIONA;This colony has been nothing but trouble!;;;;;;;;;;X;#TODO
EVT_105251_NAME;Ho Chi Minh Proclaims Indochina Independent!;;;;;;;;;;X;#TODO
EVT_105251_DESC;Our control with Indochina has never been very strong, but recently our colonial officers report a stark rise in guerrilla attacks on our schutztruppen and strikes organized by the local trade unions. From his exile in Calcutta, Ho Chi Minh has proclaimed Indochina to be an independent federal socialist republic! This would seem to be the signal for all out rebellion, we must be vigilant!;;;;;;;;;;X;#TODO
EVT_105251_OPTIONA;He shall be caught!;;;;;;;;;;X;#TODO
EVT_105252_NAME;Revolt in Indochina!;;;;;;;;;;X;#TODO
EVT_105252_DESC;Today local garrisons from Cochinchina to Tonkin have begun an armed rising against our colonial officials! Aided by revolutionaries and volunteers from India they pose a grave danger towards the future of German Indochina!;;;;;;;;;;X;#TODO
EVT_105252_OPTIONA;Mein Gott!;;;;;;;;;;X;Боже мой!
EVT_105253_NAME;Revolt in Indochina!;;;;;;;;;;X;#TODO
EVT_105253_DESC;Today local garrisons from Cochinchina to Tonkin have begun an armed rising against our colonial officials! Aided by revolutionaries and volunteers from India they pose a grave danger towards the future of German Indochina!;;;;;;;;;;X;#TODO
EVT_105253_OPTIONA;How horrible!;;;;;;;;;;X;#TODO
EVT_105254_NAME;Revolution in Indochina!;;;;;;;;;;X;#TODO
EVT_105254_DESC;The peoples of Indochina unite to cast off the exploitation of German imperialism!;;;;;;;;;;X;#TODO
EVT_105254_OPTIONA;Onwards, to liberty!;;;;;;;;;;X;#TODO
EVT_105255_NAME;Revolution in Indochina;;;;;;;;;;X;#TODO
EVT_105255_DESC;In no small part thanks to our patronage, the Indochinese revolutionaries have risen against German colonial rule. Should we continue our military support, dispatch further volunteers or maybe even intervene directly? This is the Asiatic Revolution's first hour of glory, we must not spill it!;;;;;;;;;;X;#TODO
EVT_105255_OPTIONA;We must intervene directly!;;;;;;;;;;X;Мы должны вмешаться!
EVT_105255_OPTIONB;Dispatch volunteers and material to our proletarian friends!;;;;;;;;;;X;#TODO
EVT_105255_OPTIONC;Dispatch instructors and take control of their military!;;;;;;;;;;X;#TODO
EVT_105255_OPTIOND;Indochina is a silly place.;;;;;;;;;;X;#TODO
EVT_105256_NAME;Indian Volunteers Arrive;;;;;;;;;;X;#TODO
EVT_105256_DESC;Indian volunteers and material arrived today at our capital. Now we shall finally be free of the German scum!;;;;;;;;;;X;#TODO
EVT_105256_OPTIONA;Workers of the World, Unite!;;;;;;;;;;X;Пролетарии всех стран, соединяйтесь!
EVT_105257_NAME;Indochina is in Full Rebellion;;;;;;;;;;X;#TODO
EVT_105257_DESC;The uprisings in Indochina have worsened. Hanoi and Saigon have fallen to them and we are struggling to cope. Although many oppose such a move it may be necessary to give up control of the region.;;;;;;;;;;X;Ситуация в Индокитае ухудшается. Ханой и Сайгон были взяты повстанцами, наши силы едва сдерживают их. Мы могли бы отказаться от контроля над регионом, но общественность выступит против этого шага.
EVT_105257_OPTIONA;No, we will keep fighting these rebels!;;;;;;;;;;X;Нет, мы продолжим борьбу с этими мятежниками!
EVT_105257_OPTIONB;We have no choice but to let them go.;;;;;;;;;;X;У нас нет другого выбора, кроме ухода из региона
EVT_105258_NAME;Indochina is in Full Rebellion;;;;;;;;;;X;#TODO
EVT_105258_DESC;The uprisings in Indochina have worsened. What with our forces tied down in the war we are unable to deal with them  effectively. It maybe time to admit defeat here.;;;;;;;;;;X;Ситуация в Индокитае ухудшается. Наши войска увязли в борьбе с повстанцами, мы не можем воевать с ними эффективно. Возможно, пришло время признать наше поражение.
EVT_105258_OPTIONA;No, we will keep fighting these rebels!;;;;;;;;;;X;Нет, мы продолжим борьбу с этими мятежниками!
EVT_105258_OPTIONB;We have no choice but to let them go.;;;;;;;;;;X;У нас нет другого выбора, кроме ухода из региона
EVT_105259_NAME;Major Victory;;;;;;;;;;X;Победа над империалистами!
EVT_105259_DESC;We have now complete control over German Indochina. Now, we can finally create an independent People's Republic!;;;;;;;;;;X;Мы установили полный контроль над немецким Индокитаем. Теперь мы сможем, наконец, создать независимую народную республику!
EVT_105259_OPTIONA;Excellent!;;;;;;;;;;X;Отлично!
EVT_105260_NAME;The Indochinese Revolt Succeeds;;;;;;;;;;X;#TODO
EVT_105260_DESC;With the selfless help of our brave volunteers, the peoples of Indochina have finally thrown of the yoke of colonial exploitation! This is a great day for all the socialist nations of the world! Ho Chi Minh’s stern, but emotional voice echoes from every radio across the free world, broadcasting the news that every people has a right to self-determination!;;;;;;;;;;X;#TODO
EVT_105260_OPTIONA;Bring the Indochinese Republic into our alliance!;;;;;;;;;;X;#TODO
EVT_105260_OPTIONB;Congratulate them warmly and leave them to their own affairs.;;;;;;;;;;X;#TODO
EVT_105261_NAME;Victory in Indochina;;;;;;;;;;X;Победа в Индокитае
EVT_105261_DESC;Our glorious army has managed to thwart the syndicalist revolt in Indochina! This is a glorious day for Germany!;;;;;;;;;;X;Наша могучая армия сумела подавить синдикалистское восстание в Индокитае! Это славный день для Германии!
EVT_105261_OPTIONA;Sehr gut, kamaraden!;;;;;;;;;;X;#TODO
EVT_105262_NAME;The Indochinese Revolution is Defeated;;;;;;;;;;X;#TODO
EVT_105262_DESC;The Revolution in Indochina was crushed by the German imperialists... The only thing we gained from this failed endeavour is some combat experience for our officers that advised the fallen freedom fighters.;;;;;;;;;;X;#TODO
EVT_105262_OPTIONA;The tree of liberty must be watered by the blood of martyrs.;;;;;;;;;;X;#TODO
#\Asia\Kazakh.txt;;;;;;;;;;;X;
EVT_750400_NAME;The Peoples of Alash Orda;;;;;;;;;;X;Будущее правительство
EVT_750400_DESC;Our population is divided into three separate communities, and if it is to remain stable, it is necessary for our government to favour one of these groups above the others.  Make this decision carefully, as it may lead to international complications.;;;;;;;;;;X;Наше население делится на три отдельные этнические общины и если мы хотим сохранить стабильность в государстве, наше правительство должно сделать выбор в пользу одной из них. Будьте внимательны, так как это может привести к международным осложнениям.
EVT_750400_OPTIONA;The Kazakhs and Turkmen: they make up the majority of our population;;;;;;;;;;X;В пользу казахов и туркмен: основного населения нашей страны
EVT_750400_OPTIONB;The ethnic Russians: they control the economy;;;;;;;;;;X;В пользу русских: они контролируют экономику
EVT_750400_OPTIONC;Our security depends upon the Cossacks;;;;;;;;;;X;Наша безопасность зависит от казаков
EVT_750401_NAME;The Alash Orda's Cossacks are oppressed!;;;;;;;;;;X;Казаки Алаш-Орды
EVT_750401_DESC;The leaders of the Kazakh Republic's Cossack communities have complained to us that they are oppressed under the government's ethnicities policy.;;;;;;;;;;X;Атаманы казачьих общин Алаш-Орды жалуются нам, что при нынешней национальной политике государства они подвергаются угнетениям.
EVT_750401_OPTIONA;Encourage them to secede and join our Union;;;;;;;;;;X;Поддерживайте их желание присоединиться к нашему Союзу
EVT_750401_OPTIONB;Pledge to defend the security of the Cossacks;;;;;;;;;;X;Пообещать защищать их интересы
EVT_750401_OPTIONC;Send them away: this is no concern of ours.;;;;;;;;;;X;Это нас не касается
EVT_750402_NAME;The Don-Kuban Union is stirring up seperatism!;;;;;;;;;;X;Доно-Кубанский Союз разжигает сепаратизм!
EVT_750402_DESC;The leaders of our country's Cossack garrisons have been encouraged to secede and join the Don-Kuban Union, where they feel their interests will be better protected!  What should we do?;;;;;;;;;;X;Атаманы казачьих общин нашей страны было предложено отделиться от Алаш-Орды и присоединиться к Доно-Кубанскому Союзу, где, как они чувствуют, их интересы будут лучше защищены. Что мы должны делать?
EVT_750402_OPTIONA;We shall fight all who threaten the unity of our state!;;;;;;;;;;X;Мы должны бороться с любым сепаратизмом!
EVT_750402_OPTIONB;Let them go, but maintain links with the Cossack leaders;;;;;;;;;;X;Позволить отделиться, но сохранить связи с атаманами
EVT_750402_OPTIONC;Let the Cossacks leave;;;;;;;;;;X;Пусть казаки отделяются
EVT_750403_NAME;The Alash Orda's Turkmen are oppressed!;;;;;;;;;;X;Туркмены Алаш-Орды
EVT_750403_DESC;The leaders of Alash Orda's Turkmen communities have complained to us that they are oppressed under the government's ethnicities policy.;;;;;;;;;;X;Лидеры туркменских общин Алаш-Орды жалуются, что при нынешней национальной политике государства они подвергаются угнетениям.
EVT_750403_OPTIONA;We shall fight to liberate our Islamic brothers!;;;;;;;;;;X;Мы должны бороться за освобождение братьев-мусульман!
EVT_750403_OPTIONB;We pledge to defend the interests of Orda's Muslims;;;;;;;;;;X;Пообещать защищать интересы мусульман Алаш-Орды
EVT_750403_OPTIONC;Do nothing;;;;;;;;;;X;Ничего не делать
EVT_750404_NAME;The Alash Orda's Russians are oppressed!;;;;;;;;;;X;Русское население Алаш-Орды
EVT_750404_DESC;The leaders of Alash Orda's Russian community have complained to us that they are oppressed under the government's ethnicities policy.;;;;;;;;;;X;Лидеры русской общины Алаш-Орды жалуются, что при нынешней национальной политике государства они подвергаются угнетениям.
EVT_750404_OPTIONA;Encourage them to secede and rejoin Russia;;;;;;;;;;X;Поощряйте их стремление войти в состав России
EVT_750404_OPTIONB;Pledge to defend the Russian community;;;;;;;;;;X;Обещать защищать русскую общину
EVT_750404_OPTIONC;The Kazakhs have overstepped the mark: this means war!;;;;;;;;;;X;Казахи перешагнули всякие границы - война!
EVT_750404_OPTIOND;Do nothing;;;;;;;;;;X;Ничего не делать
EVT_750406_NAME;Russia is stirring up seperatism!;;;;;;;;;;X;Россия разжигает сепаратизм!
EVT_750406_DESC;The resurgent Russian state is encouraging our ethnic Russian community to secede from our country and be incorporated into a greater Russia.  What shall we do?;;;;;;;;;;X;Возрождающаяся Россия подстрекает нашу русскую общину отделиться от нашей страны и войти в ее состав. Что же нам делать?
EVT_750406_OPTIONA;We shall fight to maintain the integrity of our lands!;;;;;;;;;;X;Мы будет бороться за целостность нашей страны!
EVT_750406_OPTIONB;Let them go, back maintain our interests in the area;;;;;;;;;;X;Позволить отделиться, но сохранить связи
EVT_750406_OPTIONC;We can do nothing against the Russians;;;;;;;;;;X;Мы ничего не можем сделать против русских
EVT_750451_NAME;The Return of the Tsar;;;;;;;;;;X;Возвращение царя
EVT_750451_DESC;A new Tsar has been crowned in Russia! Our powerful Russian population is very pleased, and are considering whether they should direct our state into closer relations with the new Empire.;;;;;;;;;;X;В России был коронован новый царь! Наше влиятельное русское население очень радо и рассматривает возможность сближения с новой империей.
EVT_750451_OPTIONA;We shall serve the new Tsar, but on our own terms.;;;;;;;;;;X;Мы будем служить новому царю, но на наших условиях
EVT_750451_OPTIONB;All Russians and Kazakhs must be ruled by the Tsar;;;;;;;;;;X;Все русские и казахи должны подчиниться царю
EVT_750451_OPTIONC;He is the Tsar of Russia, not of Kazakhstan!;;;;;;;;;;X;#TODO
EVT_750452_NAME;The Alash Orda's resolve;;;;;;;;;;X;Решение Алаш-Орды
EVT_750452_DESC;The Alash Orda has offered to serve us and accept the authority of the new Tsar, but ask for us to respect their independence.  How should we respond?;;;;;;;;;;X;Алаш-Орда предложила служить нам и согласилась принять власть нового царя, но просит нас уважать ее независимость. Как мы должны реагировать?
EVT_750452_OPTIONA;We welcome the return of our allies;;;;;;;;;;X;Мы приветствуем возвращение казахов
EVT_750452_OPTIONB;We must decline their offer politely;;;;;;;;;;X;Мы должны вежливо отклонить их предложение
EVT_750452_OPTIONC;Upstarts!  Your lands are rightfully Russian lands!;;;;;;;;;;X;Ваши земли должны принадлежать России по праву!
EVT_750453_NAME;The Submission of the Kazakhs;;;;;;;;;;X;Подчинение казахов
EVT_750453_DESC;The Russians who dominate the Alash Orda's political and economic affairs have decided to ask for their state to be incorporated into the Russian Empire.  What should we do?;;;;;;;;;;X;Русские, доминируя в политических и экономических делах Алаш-Орды, решили включить ее в состав России. Что мы должны делать?
EVT_750453_OPTIONA;Welcome their return.;;;;;;;;;;X;Добро пожаловать!
EVT_750453_OPTIONB;We need friends, not serfs: you may serve as an independent nation.;;;;;;;;;;X;#TODO
EVT_750453_OPTIONC;We must decline - Central Asia is a wasteland we have no need of;;;;;;;;;;X;Мы отказываемся - нам не нужна среднеазиатская пустошь
EVT_750454_NAME;The Alash Orda's Resolve;;;;;;;;;;X;Решение Алаш-Орды
EVT_750454_DESC;Despite being dominated by ethnic Russians, Alash Orda has proclaimed that they owe nothing to the Russian Empire, and the new Tsar.  How should we respond?;;;;;;;;;;X;Несмотря на преобладание этнических русских, Алаш-Орда провозгласила, что ничего не должна Российской империи и новому царю. Как мы должны реагировать?
EVT_750454_OPTIONA;They have a point - he's just the Tsar of Russia;;;;;;;;;;X;#TODO
EVT_750454_OPTIONB;Send gifts to show the Tsar's generosity.;;;;;;;;;;X;Отправьте подарки, чтобы показать щедрость царя.
EVT_750454_OPTIONC;What the Tsar has given them, the Tsar shall take away!;;;;;;;;;;X;Царь не смирится с этим оскорблением!
EVT_750460_NAME;Russia Resurgent;;;;;;;;;;X;#TODO
EVT_750460_DESC;Our Russian neighbours seem to be taking a more active role in global affairs.  We should approach them while they are busy elsewhere, before they decide to deal with us themselves.;;;;;;;;;;X;Наши русские соседи стали играть более активную роль в международных отношениях.  Мы должны сблизиться с ними, пока они заняты в других местах, прежде чем они решат сами разобраться с нами.
EVT_750460_OPTIONA;We are willing to submit to the Russians for security;;;;;;;;;;X;Мы готовы подчиниться русским ради безопасности
EVT_750460_OPTIONB;We should approach the Russians as allies;;;;;;;;;;X;Мы должны искать союза с русскими
EVT_750460_OPTIONC;Russia may do what it wants: we will follow our own course;;;;;;;;;;X;Пусть Россия делает что хочет
EVT_750461_NAME;The Kazakh's Resolve;;;;;;;;;;X;Решение казахов
EVT_750461_DESC;In the interests of its security, Alash Orda has offered to become an autonomous Republic under Russian domination.  How should we respond?;;;;;;;;;;X;В интересах своей безопасности, Алаш-Орда предложила нам стать автономной республикой в составе России. Как мы должны реагировать?
EVT_750461_OPTIONA;Excellent: Kazakhstan shall be a Russian colony;;;;;;;;;;X;Отлично. Казахстан должен быть русской колонией
EVT_750461_OPTIONB;We are sorry, our interests lie elsewhere;;;;;;;;;;X;К сожалению, это не в наших интересах
EVT_750461_OPTIONC;Autonomous?!?  No, Russia shall rule the Kazakhs directly!;;;;;;;;;;X;Россия должна полностью подчинить казахов!
EVT_750462_NAME;An alliance with the Kazakhs?;;;;;;;;;;X;Союз с казахами?
EVT_750462_DESC;Alash Orda has offered to enter into a full alliance with Russia, to promote stability in the region.;;;;;;;;;;X;Алаш-Орда предложила вступить в союз с Россией, чтобы способствовать стабильности в регионе.
EVT_750462_OPTIONA;Yes, Russia needs a strong ally in central Asia;;;;;;;;;;X;Да, Россия нуждается в сильном союзнике в Средней Азии
EVT_750462_OPTIONB;Russia has no need of an alliance with the Kazakhs;;;;;;;;;;X;Россия не нуждается в союзе с казахами
EVT_750462_OPTIONC;Stability shall only reach Central Asia when it is ruled by Russia!;;;;;;;;;;X;Только мы обеспечим стабильность в Средней Азии!
EVT_750463_NAME;The Resolve of Alash Orda;;;;;;;;;;X;Решение Алаш-Орды
EVT_750463_DESC;Alash Orda has asserted that they are free from Russia's sphere of influence!  What should we do?;;;;;;;;;;X;Алаш-Орда заявляет, что не желает входить в русскую сферу влияния! Что нам делать?
EVT_750463_OPTIONA;We are strong enough to ignore them;;;;;;;;;;X;Мы в них не нуждаемся
EVT_750463_OPTIONB;Send gifts to bring them on our side;;;;;;;;;;X;Отправьте подарки, чтобы показать щедрость царя.
EVT_750463_OPTIONC;The Kazakhs are wrong: they occupy Russian lands!;;;;;;;;;;X;Казахи не правы! Они оккупировали русские земли!
EVT_750463_OPTIOND;Russia shall prove where its interests lie: we shall march to Alma-ata!;;;;;;;;;;X;Россия должна показать, что ее мнение необходимо уважать
EVT_750469_NAME;The Tsar Comes to the Alma-Ata!;;;;;;;;;;X;Царь прибыл в Алма-Ату!
EVT_750469_DESC;The Tsar has come to Alma-ata to be formally recognised as the Overlord of the Kazakh and Turkmen Steppes.  A grand parade of our nation's Kazakhs, Turkmen, Cossacks, and Russians has been organised, highlighting the diversity of the Tsar's new subjects!  All rejoice!;;;;;;;;;;X;#TODO
EVT_750469_OPTIONA;God Save The Tsar!;;;;;;;;;;X;Боже царя храни!
EVT_750470_NAME;The Tsar Comes to Alma-Ata;;;;;;;;;;X;Царь прибыл в Алма-Ату
EVT_750470_DESC;To fulfil the agreement with Alash Orda, the Tsar has come to Alma-ata to be formally recognised as the Overlord of the Kazakh and Turkmen Steppes.  A grand parade of Kazakhs, Turkmen, Cossacks, and Russians has been organised, highlighting the diversity of the Tsar's new subjects!  The whole ceremony has been relayed across the Empire by radio broadcast, and our subjects flock to watch the newsreels in the cinema!;;;;;;;;;;X;#TODO
EVT_750470_OPTIONA;God Save The Tsar!  A Triumph of Propaganda!;;;;;;;;;;X;Боже царя храни!
EVT_750471_NAME;Help from Russia?;;;;;;;;;;X;Помощь из России?
EVT_750471_DESC;We are faced with the threat of annihilation at the hands of Turkestan.  Russia may be willing to help us, but we may have to make serious concessions.  It may however be the only way to save ourselves from rule by Turkestan's fanatics...;;;;;;;;;;X;Мы столкнулись с угрозой порабощения со стороны Туркестана.  Россия, возможно, готова помочь нам, но нам придется пойти на серьезные уступки.  Это, вероятно, единственный способ спасти себя от туркестанских фанатиков.
EVT_750471_OPTIONA;Beg the Russians for military aid;;;;;;;;;;X;Просить русских о военной помощи
EVT_750471_OPTIONB;Offer to submit to the Russians;;;;;;;;;;X;Подчиниться русским ради безопасности
EVT_750471_OPTIONC;We shall fight on our own!;;;;;;;;;;X;Мы будем бороться своими собственными силами!
EVT_750472_NAME;Alash Orda desires aid;;;;;;;;;;X;Алаш-Орда просит помощи
EVT_750472_DESC;Alash Orda is fighting for its life against Turkestan, and has sent its representative to us to beg for military assistance.  This could be an excellent opportunity to cement our authority in Central Asia.;;;;;;;;;;X;Алаш-Орда борется за свою независимость против Туркестана и просит у нас военной помощи. Это прекрасная возможность укрепить наш авторитет в Средней Азии.
EVT_750472_OPTIONA;They may have war material and volunteers;;;;;;;;;;X;Отправить оружие и добровольцев
EVT_750472_OPTIONB;We shall fight on the side of the Kazakhs;;;;;;;;;;X;Мы будем воевать на стороне казахов
EVT_750472_OPTIONC;We have no interests in Central Asia;;;;;;;;;;X;Нас не интересует Средняя Азия
EVT_750472_OPTIOND;The Kazakhs are too weak: Russia shall take over their lands;;;;;;;;;;X;Казахи слишком слабы. Россия силой вернет свои земли
EVT_750473_NAME;Aid from Russia!;;;;;;;;;;X;Помощь из России!
EVT_750473_DESC;The Russians have sent troops and volunteers to help us in the fight against Turkestan!;;;;;;;;;;X;Русские прислали припасы и добровольцев, чтобы помочь нам в борьбе с Туркестаном!
EVT_750473_OPTIONA;OK;;;;;;;;;;X;#TODO
EVT_750474_NAME;The Submission of the Kazakhs;;;;;;;;;;X;Подчинение казахов
EVT_750474_DESC;The Kazakhs are in danger of being eliminated by the forces of Turkestan.  They have come to the conclusion that only by being incorporated into Russia will they be able to live in peace and freedom.  If we accept them, we will be fighting Turkestan ourselves...;;;;;;;;;;X;#TODO
EVT_750474_OPTIONA;We shall welcome the Kazakhs and defend their rights.;;;;;;;;;;X;Мы приветствуем решение казахов и обязуемся защищать их права
EVT_750474_OPTIONB;We cannot risk such entanglements;;;;;;;;;;X;Мы не можем рисковать
EVT_750475_NAME;War in Central Asia;;;;;;;;;;X;Война в Средней Азии
EVT_750475_DESC;The recent outbreak of hostilities in Central Asia is worrying to say the least, and brings great destablisation to our frontiers.  The Kazakhs have recently proclaimed that they shall fight on their own against Turkestan, but it seems that they are too weak to survive for very long.  This is an opportunity we could use to extend our influence into traditionally Russian lands...;;;;;;;;;;X;#TODO
EVT_750475_OPTIONA;We have no interests in Central Asia;;;;;;;;;;X;Нас не интересует Средняя Азия
EVT_750475_OPTIONB;Should Turkestan come near our borders, we shall fight them;;;;;;;;;;X;Если Туркестан приблизится к нашим границам, мы будем бороться с ним
EVT_750475_OPTIONC;The Kazakhs are too weak: Russia shall take over their lands;;;;;;;;;;X;Казахи слишком слабы. Россия силой вернет свои земли
EVT_750475_OPTIOND;Only Russian armies can bring order to Central Asia!;;;;;;;;;;X;Только русские войска смогут навести порядок в Средней Азии!
EVT_750476_NAME;The Fate of the Islamic Federation of Turkestan;;;;;;;;;;X;Судьба Исламкой Федерации Туркестан
EVT_750476_DESC;After the armies of the Alash Orda claimed victory in Central Asia, Ismail Enver held a very emotional and moving speech in Samarkand in which he stated his relief over the ending of the 'Kardesh Harbi', or the Brother War. Afterwards he anounced his plans for the future of the former Islamic Federation of Turkestan and the entirety of Central Asia.;;;;;;;;;;X;#TODO
EVT_750476_OPTIONA;Once more we will be: one nation, in one state, with one language!;;;;;;;;;;X;Мы станем одним государством!
EVT_750476_OPTIONB;We will stand by our brothers on their way to becoming a secular republic!;;;;;;;;;;X;Мы поможем нашим братьям создать светскую республику!
EVT_750476_OPTIONC;Turkestan will recieve autonomy, but we will keep an eye on them;;;;;;;;;;X;Туркестан получит автономию
EVT_750477_NAME;Alasha-Orda grants us our freedom;;;;;;;;;;X;Алаш-Орда предоставляет нам свободу
