EVT_123135_DESC;The coup in Australasia has succeeded and now we have an excellent addition to our empire.;;;;;;;Наша попытка переворота в Австралазии увенчалась успехом!;;x
EVT_123135_OPTIONA;Perfect!;;;;;;;Отлично!;;x
EVT_123136_NAME;An Australasian Incursion?;;;;;;;Австралазийский переворот;;x
EVT_123136_DESC;Public dissent and demonstrations have hit a peak in Australasia, this may be the perfect chance to support a Syndicalist uprising within Australasia!;;;;;;;Общественное возмущение и демонстрации достигли своего пика, это прекрасный шанс поддержать синдикалистское восстание в Австралазии!;;x
EVT_123136_OPTIONA;We cannot afford to;;;;;;;Австралазия? Это слишком далеко;;x
EVT_123136_OPTIONB;Support a coup;;;;;;;Если они присоединятся к нам, то Тихий океан будет наш!;;x
EVT_123137_NAME;The Syndicalist Coup;;;;;;;Синдикалистский переворот;;x
EVT_123137_DESC;The French, seeing an opportunity, have attempted to use a coup to install a Syndicalist government in Australasia!;;;;;;;Франция, пользуясь нашим тяжелым политическим положением, пытается установить синдикалистское правительство в Сиднее!;;x
EVT_123137_OPTIONA;For the revolution!;;;;;;;За революцию!;;x
EVT_123137_OPTIONB;Crush this coup;;;;;;;Подавить переворот;;x
EVT_123138_NAME;The Australasian Coup Succeeds;;;;;;;Успех переворота;;x
EVT_123138_DESC;The coup in Australasia has succeeded and now we have an excellent syndicate for the global revolution.;;;;;;;Наша попытка переворота в Австралазии увенчалась успехом!;;x
EVT_123138_OPTIONA;Perfect!;;;;;;;Отлично!;;x
EVT_123139_NAME;Australasia Joins the Internationale;;;;;;;#TODO;;x
EVT_123139_DESC;Glorious news from Down Under! A group of bold revolutionaries have taken control over the pacific federation and instituted a regime of peace and love! The Revolution marches on!;;;;;;;#TODO;;x
EVT_123139_OPTIONA;Perfect!;;;;;;;Отлично!;;x
EVT_123140_NAME;The Australasian Civil War;;;;;;;Австралазийская гражданская война;;x
EVT_123140_DESC;The recent troubles, and the complete and utter lack of the government being able to deal with it has risen tensions beyond the point of extreme crisis. Almost a year after the death of Stanley Bruce, the country is falling apart at the seams and parts of the army and the general populous are now rising up against the government!;;;;;;;#TODO;;x
EVT_123140_OPTIONA;So be it;;;;;;;Да будет так...;;x
EVT_123141_NAME;Foreign policy;;;;;;;Внешняя политика;;x
EVT_123141_DESC;With Australasia finally free from capitalist opression we can now freely decide our stance towards the international community. While many are arguing for an immediate alliance with other Syndicalist nations, it might be wise enough to remain neutral to rebuild our country.;;;;;;;#TODO;;x
EVT_123141_OPTIONA;We must join arms with France;;;;;;;Мы присоединимся к Франции;;x
EVT_123141_OPTIONB;Isolationism, we must organize our country;;;;;;;Изоляционизм;;x
EVT_123142_NAME;Australasia wants to join the Syndicalists;;;;;;;Австралазия желает присоединиться к Интернационалу.;;x
EVT_123142_DESC;The government of the Australasian Confederation has annouced recently that they want to join the Syndcialist bloc. It's not a sudden move because pro-Syndicalist policy is popular in many circles including the government and the army. Do we want Australian workers joing the crusade against bloodthirsty Germans and rotten imperialist Canadian pigs?;;;;;;;#TODO;;x
EVT_123142_OPTIONA;YES!;;;;;;;ДА!;;x
EVT_123142_OPTIONB;Rather not.;;;;;;;Нет;;x
EVT_123143_NAME;We join the syndicalist bloc;;;;;;;Мы вступили в Интернационал;;x
EVT_123143_DESC;French and British are happy to see us joining the common cause - destroying the evil imperialists. Now we are part of the Syndicalist bloc.;;;;;;;Французы и британцы с радостью восприняли наше присоединение к общему делу - уничтожению проклятых империалистов. Теперь мы часть синдикалистского блока;;x
EVT_123143_OPTIONA;This time we will win!;;;;;;;На этот раз мы победим!;;x
EVT_7146000_NAME;Founding the Royal Atlantic Aeronautics Corporation;;;;;;;Создание Королевской атлантической авиационной корпорации (RAAC);;x
EVT_7146000_OPTIONA;Form the RAAC;;;;;;;Создать RAAC;;x
EVT_7146000_OPTIONB;It Is Unnecessary;;;;;;;Не стоит;;x
EVT_7146001_NAME;Founding the Royal Atlantic Aeronautics Corporation;;;;;;;Создание Королевской атлантической авиационной корпорации (RAAC);;x
EVT_7146001_OPTIONA;We Thank Our Canadian Allies;;;;;;;Мы благодарны наши канадским союзникам;;x
EVT_7146002_NAME;The RAAC Faces Financial Difficulties;;;;;;;Финансовые проблемы RAAC;;x
EVT_7146002_DESC;The continuing war between the various factions in the United States has led to a sharp decline in passenger traffic for the Royal Atlantic Aeronautics Corporation.  The company will require additional funds to cover its operating deficit, or it will face bankruptcy.;;;;;;;#TODO;;x
EVT_7146002_OPTIONA;Provide the Funds;;;;;;;Предоставить средства;;x
EVT_7146002_OPTIONB;Perhaps the Caribbean Federation Can Help;;;;;;;Возможно Карибская Федерация может помочь;;x
EVT_7146003_NAME;The RAAC Faces Financial Difficulties;;;;;;;Финансовые проблемы RAAC;;x
EVT_7146003_DESC;The continuing war between the various factions in the United States has led to a sharp decline in passenger traffic for the Royal Atlantic Aeronautics Corporation.  The company will require additional funds to cover its operating deficit, or it will face bankruptcy.  The government of Canada has declined to help, so it is up to the Caribbean Federation to save the RAAC.;;;;;;;#TODO;;x
EVT_7146003_OPTIONA;Provide the Funds;;;;;;;Предоставить средства;;x
EVT_7146003_OPTIONB;Let the RAAC Go Bankrupt;;;;;;;Пусть банкротятся;;x
EVT_7146004_NAME;The RAAC Goes Bankrupt;;;;;;;Банкротство RAAC;;x
EVT_7146004_DESC;Without additional funding, the RAAC has gone bankrupt;;;;;;;Из-за недостатка средств руководство RAAC было вынуждено объявить кампанию банкротом.;;x
EVT_7146004_OPTIONA;Ok;;;;;;;#TODO;;x
EVT_7146005_NAME;The RAAC Goes Bankrupt;;;;;;;Банкротство RAAC;;x
EVT_7146005_DESC;Without additional funding, the RAAC has gone bankrupt;;;;;;;Из-за недостатка средств руководство RAAC было вынуждено объявить кампанию банкротом.;;x
EVT_7146005_OPTIONA;Ok;;;;;;;#TODO;;x
EVT_7146006_NAME;The RAAC Develops Long-Range Passenger Transports;;;;;;;Новый дальний транспорт RAAC;;x
EVT_7146006_DESC;The Royal Atlantic Aeronautics Corporation has developed long-range passenger transports to serve on the air routes connecting Canada and the Caribbean Federation.  This should improve the profitability and popularity of the RAAC's services.;;;;;;;RAAC разработала новый тип дальнего пассажирского самолета, позволяющий обсуживать воздушные пути между Канадой и Капибской Федерацией. Это увеличит доход и популярность услуг RAAC.;;x
EVT_7146006_OPTIONA;Ok;;;;;;;#TODO;;x
EVT_7146007_NAME;A Suggestion from the RAAC;;;;;;;Предложение RAAC;;x
EVT_7146007_DESC;The chairman of the RAAC has suggested to our government that the newly-introduced passenger aircraft, with suitable modifications, might be useful as military transport.;;;;;;;Председатель RAAC намекнул нашему правительству, что недавно спроектированный пассажирский самолет, мог бы быть модифицирован для нужд военной авиации.;;x
EVT_7146007_OPTIONA;Ok;;;;;;;#TODO;;x
EVT_7146008_NAME;A Suggestion from the RAAC;;;;;;;Предложение RAAC;;x
EVT_7146008_DESC;The chairman of the RAAC has suggested to our government that the newly-introduced passenger aircraft, with suitable modifications, might be useful as military transport.;;;;;;;Председатель RAAC намекнул нашему правительству, что недавно спроектированный пассажирский самолет, мог бы быть модифицирован для нужд военной авиации.;;x
EVT_7146008_OPTIONA;Ok;;;;;;;#TODO;;x
EVT_7146009_NAME;The End of the RAAC?;;;;;;;Конец RAAC?;;x
EVT_7146009_DESC;With Canada having left the Entente, the survival of the Royal Atlantic Aeronautics Corporation is in doubt.  Though it has served a definite economic role, its goal of bringing Canada and the Caribbean Federation closer together is obviously now superfluous.;;;;;;;#TODO;;x
EVT_7146009_OPTIONA;End the RAAC;;;;;;;Конец RAAC;;x
EVT_7146009_OPTIONB;Allow the RAAC to Continue to Operate;;;;;;;Сохранить RAAC;;x
EVT_7146010_NAME;The End of the RAAC;;;;;;;Конец RAAC;;x
EVT_7146010_DESC;Having left the Entente, the new government of Canada has decided to disband the Royal Atlantic Aeronautics Corporation, bringing an end to a chapter in the aerial history of the Caribbean Federation.;;;;;;;Покинув Антанту, новое правительство Канады решило расформировать RAAC, прекратив воздушное сообщение с Карибской Федерацией.;;x
EVT_7146010_OPTIONA;Ok;;;;;;;#TODO;;x
EVT_7146011_NAME;The End of the RAAC?;;;;;;;Конец RAAC?;;x
EVT_7146011_DESC;With the Caribbean Federation having left the Entente, the survival of the Royal Atlantic Aeronautics Corporation is in doubt.  Though it has served a definite economic role, its goal of bringing the Caribbean Federation and Canada closer together is obviously now superfluous.;;;;;;;#TODO;;x
EVT_7146011_OPTIONA;End the RAAC;;;;;;;Конец RAAC;;x
EVT_7146011_OPTIONB;Allow the RAAC to Continue to Operate;;;;;;;Сохранить RAAC;;x
EVT_7146012_NAME;The End of the RAAC;;;;;;;Конец RAAC;;x
EVT_7146012_DESC;Having left the Entente, the new government of the Caribbean Federation has decided to disband the Royal Atlantic Aeronautics Corporation, bringing an end to a chapter in the aerial history of Canada.;;;;;;;Покинув Антанту, новое правительство Карибская Федерация решила расформировать RAAC, прекратив воздушное сообщение с Канадой.;;x
EVT_7146012_OPTIONA;Ok;;;;;;;#TODO;;x
EVT_7146013_NAME;The End of the RAAC;;;;;;;Конец RAAC;;x
EVT_7146013_DESC;With the fall of the Caribbean Federation, the Royal Atlantic Aeronautics Corporation has been broken up.;;;;;;;После поражения Карибской Федерации уже нет причин для существования RAAC.;;x
EVT_7146013_OPTIONA;Ok;;;;;;;#TODO;;x
EVT_7146014_NAME;The End of the RAAC;;;;;;;Конец RAAC;;x
EVT_7146014_DESC;With the fall of Canada, the Royal Atlantic Aeronautics Corporation has been broken up.;;;;;;;После поражения Канады уже нет причин для существования RAAC.;;x
EVT_7146014_OPTIONA;Ok;;;;;;;#TODO;;x
EVT_7146015_NAME;The RAAC Expands to Havana;;;;;;;Авиасообщение с Гаваной;;x
EVT_7146015_DESC;With the Caribbean Federation now in control of the island of Cuba, the RAAC has expressed interest in expanding its operations to Havana.;;;;;;;Куба находится под контролем Карибской Федерации. RAAC заинтересована в развитии нового направления для полетов;;x
EVT_7146015_OPTIONA;The RAAC Arrives in Havana;;;;;;;RAAC начинает полеты в Гавану;;x
EVT_7146015_OPTIONB;Deny the RAAC Access to Havana;;;;;;;Запретить RAAC полеты в Гавану;;x
EVT_7146016_NAME;The RAAC Expands to Havana;;;;;;;Авиасообщение с Гаваной;;x
EVT_7146016_DESC;With Canada now in control of the island of Cuba, the RAAC has expressed interest in expanding its operations to Havana.;;;;;;;Куба находится под контролем Канады. RAAC заинтересована в развитии нового направления для полетов.;;x
EVT_7146016_OPTIONA;The RAAC Arrives in Havana;;;;;;;RAAC начинает полеты в Гавану;;x
EVT_7146016_OPTIONB;Deny the RAAC Access to Havana;;;;;;;Запретить RAAC полеты в Гавану;;x
EVT_7146017_NAME;The RAAC Expands to Havana;;;;;;;Авиасообщение с Гаваной;;x
EVT_7146017_DESC;With Cuba having joined the Entente, the Royal Atlantic Aeronautics Corporation has expressed interest in expanding its operations to Havana.;;;;;;;Куба присоединилась к Антанте. RAAC заинтересована в развитии нового направления для полетов.;;x
EVT_7146017_OPTIONA;The RAAC Arrives in Havana;;;;;;;RAAC начинает полеты в Гавану;;x
EVT_7146017_OPTIONB;Deny the RAAC Access to Havana;;;;;;;Запретить RAAC полеты в Гавану;;x
EVT_7146019_NAME;Dividends from the RAAC;;;;;;;Прибыли от RAAC;;x
EVT_7146019_DESC;The introduction of long-range passenger transports has greatly increased the popularity of the RAAC's routes, thus leading to higher profits and dividends.;;;;;;;Введение новых направлений пассажирских авиаперевозок значительно увеличило популярность RAAC, обеспечив компании высокую прибыль.;;x
EVT_7146019_OPTIONA;Ok;;;;;;;#TODO;;x
EVT_7146020_NAME;Requisition of RAAC Aircraft;;;;;;;Реквизиция самолетов RAAC;;x
EVT_7146020_DESC;It has been suggested that the long-range passenger aircraft now in use by the RAAC might, with suitable modifications, be converted to wartime use.  This would enable the deployment of military transport aircraft earlier than possible at present, but will require financial assistance to be offered to the RAAC to ensure that their aircraft remain available and to compensate for the lost revenue after conversion.;;;;;;;#TODO;;x
EVT_7146020_OPTIONA;Approve the Proposal;;;;;;;Принять предложение;;x
EVT_7146020_OPTIONB;Reject the Proposal;;;;;;;Отклонить предложение;;x
EVT_7146021_NAME;Requisition of RAAC Aircraft;;;;;;;Реквизиция самолетов RAAC;;x
EVT_7146021_DESC;It has been suggested that the long-range passenger aircraft now in use by the RAAC might, with suitable modifications, be converted to wartime use.  This would enable the deployment of military transport aircraft earlier than possible at present, but will require financial assistance to be offered to the RAAC to ensure that their aircraft remain available and to compensate for the lost revenue after conversion.;;;;;;;#TODO;;x
EVT_7146021_OPTIONA;Approve the Proposal;;;;;;;Принять предложение;;x
EVT_7146021_OPTIONB;Reject the Proposal;;;;;;;Отклонить предложение;;x
EVT_7146100_NAME;Founding the Imperial Scientific and Academic Council;;;;;;;Открытие Имперского научного и академического совета (ISAC);;x
EVT_7146100_OPTIONA;Form the ISAC;;;;;;;Основать ISAC;;x
EVT_7146100_OPTIONB;The ISAC Is Not Needed;;;;;;;ISAC не нужен;;x
EVT_7146101_NAME;Australasia and the Imperial Scientific and Academic Council;;;;;;;Австралазия и ISAC;;x
EVT_7146101_DESC;The government of Canada has formed the Imperial Scientific and Academic Council, to co-ordinate the research efforts of the member states of the British Empire.  Canada has generously offered to fund the main operations of the council, so the Australasian government only needs to fund the efforts of its own scientists and academics to participate.  Should our government join the ISAC?;;;;;;;#TODO;;x
EVT_7146101_OPTIONA;Join the ISAC;;;;;;;Вступить в ISAC;;x
EVT_7146101_OPTIONB;The ISAC Is Not Worth the Cost;;;;;;;Он того не стоит;;x
EVT_7146102_NAME;Delhi and the Imperial Scientific and Academic Council;;;;;;;Дели и ISAC;;x
EVT_7146102_DESC;The government of Canada has formed the Imperial Scientific and Academic Council, to co-ordinate the research efforts of the member states of the British Empire.  Canada has generously offered to fund the main operations of the council, so the Delhi government only needs to fund the efforts of its own scientists and academics to participate.  Should our government join the ISAC?;;;;;;;#TODO;;x
EVT_7146102_OPTIONA;Join the ISAC;;;;;;;Вступить в ISAC;;x
EVT_7146102_OPTIONB;The ISAC Is Not Worth the Cost;;;;;;;Он того не стоит;;x
EVT_7146103_NAME;The Caribbean Federation and the Imperial Scientific and Academic Council;;;;;;;Карибская Федерация и ISAC;;x
EVT_7146103_DESC;The government of Canada has formed the Imperial Scientific and Academic Council, to co-ordinate the research efforts of the member states of the British Empire.  Canada has generously offered to fund the main operations of the council, so the Caribbean government only needs to fund the efforts of its own scientists and academics to participate.  Should our government join the ISAC?;;;;;;;#TODO;;x
EVT_7146103_OPTIONA;Join the ISAC;;;;;;;Вступить в ISAC;;x
EVT_7146103_OPTIONB;The ISAC Is Not Worth the Cost;;;;;;;Он того не стоит;;x
EVT_7146104_NAME;New Zealand and the Imperial Scientific and Academic Council;;;;;;;Новая Зеландия и ISAC;;x
EVT_7146104_DESC;The government of Canada has formed the Imperial Scientific and Academic Council, to co-ordinate the research efforts of the member states of the British Empire.  Canada has generously offered to fund the main operations of the council, so the New Zealand government only needs to fund the efforts of its own scientists and academics to participate.  Should our government join the ISAC?;;;;;;;#TODO;;x
EVT_7146104_OPTIONA;Join the ISAC;;;;;;;Вступить в ISAC;;x
EVT_7146104_OPTIONB;The ISAC Is Not Worth the Cost;;;;;;;Он того не стоит;;x
EVT_7146105_NAME;South Africa and the Imperial Scientific and Academic Council;;;;;;;Южная Африка и ISAC;;x
EVT_7146105_DESC;The government of Canada has formed the Imperial Scientific and Academic Council, to co-ordinate the research efforts of the member states of the British Empire.  Canada has generously offered to fund the main operations of the council, so the South African government only needs to fund the efforts of its own scientists and academics to participate.  Should our government join the ISAC?;;;;;;;#TODO;;x
EVT_7146105_OPTIONA;Join the ISAC;;;;;;;Вступить в ISAC;;x
EVT_7146105_OPTIONB;The ISAC Is Not Worth the Cost;;;;;;;Он того не стоит;;x
EVT_7146106_NAME;Australasia Leaves the ISAC;;;;;;;Австралазия покидает ISAC;;x
EVT_7146106_DESC;With Australasia having left the Empire, its membership in the Imperial Scientific and Academic Council has also lapsed.;;;;;;;После того, как Автралазия перестала быть частью Британской империи, она вышла из ISAC.;;x
EVT_7146106_OPTIONA;Ok;;;;;;;#TODO;;x
EVT_7146107_NAME;Delhi Leaves the ISAC;;;;;;;Дели покидает ISAC;;x
EVT_7146107_DESC;With Delhi having left the Empire, its membership in the Imperial Scientific and Academic Council has also lapsed.;;;;;;;Выход Дели из Британской империи, повлек выход из ISAC.;;x
EVT_7146107_OPTIONA;Ok;;;;;;;#TODO;;x
EVT_7146108_NAME;The Caribbean Federation Leaves the ISAC;;;;;;;Карибская Федерация покидает ISAC;;x
EVT_7146108_DESC;With the Caribbean Federation having left the Empire, its membership in the Imperial Scientific and Academic Council has also lapsed.;;;;;;;После того, как Карибская Федерация перестала быть частью Британской империи, она вышла из ISAC.;;x
EVT_7146108_OPTIONA;Ok;;;;;;;#TODO;;x
EVT_7146109_NAME;New Zealand Leaves the ISAC;;;;;;;Новая Зеландия покидает ISAC;;x
EVT_7146109_DESC;With New Zealand having left the Empire, its membership in the Imperial Scientific and Academic Council has also lapsed.;;;;;;;После того, как Новая Зеландия перестала быть частью Британской империи, она вышла из ISAC.;;x
EVT_7146109_OPTIONA;Ok;;;;;;;#TODO;;x
EVT_7146110_NAME;South Africa Leaves the ISAC;;;;;;;Южная Африка покидает ISAC;;x
EVT_7146110_DESC;With South Africa having left the Empire, its membership in the Imperial Scientific and Academic Council has also lapsed.;;;;;;;После того, как Южная Африка перестала быть частью Британской империи, она вышла из ISAC.;;x
EVT_7146110_OPTIONA;Ok;;;;;;;#TODO;;x
EVT_7146111_NAME;The Collapse of the ISAC;;;;;;;Конец ISAC;;x
EVT_7146111_DESC;With the fall of Canada, the Imperial Scientific and Academic Council has also collapsed.;;;;;;;После поражения Канады ISAC пришел конец.;;x
EVT_7146111_OPTIONA;Ok;;;;;;;#TODO;;x
EVT_7146112_NAME;The Collapse of the ISAC;;;;;;;Конец ISAC;;x
EVT_7146112_DESC;With the fall of Canada, the Imperial Scientific and Academic Council has also collapsed.;;;;;;;После поражения Канады ISAC пришел конец.;;x
EVT_7146112_OPTIONA;Ok;;;;;;;#TODO;;x
EVT_7146113_NAME;The Collapse of the ISAC;;;;;;;Конец ISAC;;x
EVT_7146113_DESC;With the fall of Canada, the Imperial Scientific and Academic Council has also collapsed.;;;;;;;После поражения Канады ISAC пришел конец.;;x
EVT_7146113_OPTIONA;Ok;;;;;;;#TODO;;x
EVT_7146114_NAME;The Collapse of the ISAC;;;;;;;Конец ISAC;;x
EVT_7146114_DESC;With the fall of Canada, the Imperial Scientific and Academic Council has also collapsed.;;;;;;;После поражения Канады ISAC пришел конец.;;x
EVT_7146114_OPTIONA;Ok;;;;;;;#TODO;;x
EVT_7146115_NAME;The Collapse of the ISAC;;;;;;;Конец ISAC;;x
EVT_7146115_DESC;With the fall of Canada, the Imperial Scientific and Academic Council has also collapsed.;;;;;;;После поражения Канады ISAC пришел конец.;;x
EVT_7146115_OPTIONA;Ok;;;;;;;#TODO;;x
EVT_7146200_NAME;Founding the Imperial Economic Development Corporation;;;;;;;Основание Имперского общества экономического развития (IEDC);;x
EVT_7146200_OPTIONA;Form the IEDC;;;;;;;Создать IEDC;;x
EVT_7146200_OPTIONB;The IEDC Is Not Needed;;;;;;;Не стоит;;x
EVT_7146201_NAME;The Imperial Economic Development Corporation;;;;;;;Имперское общество экономического развития (IEDC);;x
EVT_7146201_DESC;The government of Canada has decided to fund an Imperial Economic Development Corporation, or IEDC, in order to spur economic growth throughout the British Empire. In time, this should benefit the Australasian economy.;;;;;;;Правительство Канады решило основать Имперское общество экономического развития, или IEDC, чтобы способствовать экономическому росту всей Британской империи. Со временем это должно принести пользу австралазийской экономике.;;x
EVT_7146201_OPTIONA;Ok;;;;;;;#TODO;;x
EVT_7146202_NAME;The Imperial Economic Development Corporation;;;;;;;Имперское общество экономического развития (IEDC);;x
EVT_7146202_DESC;The government of Canada has decided to fund an Imperial Economic Development Corporation, or IEDC, in order to spur economic growth throughout the British Empire. In time, this should benefit the economy of Delhi.;;;;;;;Правительство Канады решило основать Имперское общество экономического развития, или IEDC, чтобы способствовать экономическому росту всей Британской империи. Со временем это должно принести пользу экономике Дели.;;x
EVT_7146202_OPTIONA;Ok;;;;;;;#TODO;;x
EVT_7146203_NAME;The Imperial Economic Development Corporation;;;;;;;Имперское общество экономического развития (IEDC);;x
