EVT_627094_OPTIONC;We belong to the Qing Empire;;;;;;;Воссоединится с империей Цин;;;X
EVT_627095_NAME;The AoG are joining the Empire;;;;;;;ВВК присоединяется к империи;;;X
EVT_627095_DESC;The AoG is returning to it's Chinese roots and has decided to rejoin the Empire!;;;;;;;Новое китайское руководство ВВК решило воссоединиться с империей!;;;X
EVT_627095_OPTIONA;This is a great day for China!;;;;;;;Это великий день для Китая!;;;X
EVT_627097_NAME;Forming a Republic;;;;;;;Создание республики;;;X
EVT_627097_DESC;The AOG will be reorganized into a free republic under guidance of the Chinese democrats.;;;;;;;Всеобщая восточноазиатская компания будет преобразована в свободную республику под управлением китайских демократов.;;;X
EVT_627097_OPTIONA;Form the republic!;;;;;;;Создать республику!;;;X
EVT_627098_NAME;AOG declares independence from Berlin!;;;;;;;ВВК провозглашает независимость от Берлина!;;;X
EVT_627098_DESC;The efforts of the Board of Directors in the AOG to bring stability to their corporate semi-state by inviting locals into leading positions backfired and the AOG has declared complete independence from the German Empire. Now we must decide what our next move will be!;;;;;;;#TODO;;;X
EVT_627098_OPTIONA;Let them be!;;;;;;;Оставим ее в покое!;;;X
EVT_627098_OPTIONB;They will be crushed!;;;;;;;Уничтожим их!;;;X
EVT_627099_NAME;Long live the Republic;;;;;;;Да здравствует республика!;;;X
EVT_627099_DESC;We have established Republican countrol over the former AOG lands!;;;;;;;Республика установила полный контроль над бывшими землями ВВК!;;;X
EVT_627099_OPTIONA;Huzzah!;;;;;;;Ура!;;;X
EVT_750200_NAME;The German Empire has been defeated;;;;;;;Германия разбита;;;X
EVT_750200_DESC;The German Empire, once the leading power of the world, was utterly defeated in Europe. Shockwaves created by the German defeat reached even German overseas territory. Defeated Chinese republicans together with the rest of the nation are raising their heads, in hopes that the fall of German Empire will herald the fall of the AOG as well. What shall we do?;;;;;;;#TODO;;;X
EVT_750200_OPTIONA;Rejoin the Qing Empire;;;;;;;Воссоединится с империей Цин;;;X
EVT_750200_OPTIONB;Ask Japan for protection;;;;;;;Просить защиты у Японии;;;X
EVT_750200_OPTIONC;Ask Russia for protection;;;;;;;Просить защиты у России;;;X
EVT_750200_OPTIOND;Ask the United States for protection;;;;;;;Просить защиты у США;;;X
EVT_750200_OPTIONE;Allow the Chinese to rule;;;;;;;Позволить управлять китайцам;;;X
EVT_750200_OPTIONF;We shall survive this!;;;;;;;Мы переживем это!;;;X
EVT_750201_NAME;The AoG surrenders before us;;;;;;;Всеобщая восточноазиатская компания желает воссоединится с нами;;;X
EVT_750201_DESC;The defeat of the German Empire in Europe sent shockwaves throughout the entire German colonial empire and the AOG was no different. In order to protect themselves from the fires of revolution, the board of AOG directors decided to fully rejoin our Empire.;;;;;;;#TODO;;;X
EVT_750201_OPTIONA;Great!;;;;;;;Отлично!;;;X
EVT_750202_NAME;The AOG asks us for protection;;;;;;;ВВК просит защиты;;;X
EVT_750202_DESC;The defeat of the German Empire in Europe sent shockwaves throughout the entire German colonial empire and the AOG was no different. In order to protect themselves from the fires of revolution, the board of AOG directors decided to ask our state for protection.;;;;;;;#TODO;;;X
EVT_750202_OPTIONA;Accept their offer!;;;;;;;Принять их предложение!;;;X
EVT_750202_OPTIONB;Refuse their alliance, we don't need anyone!;;;;;;;Отклонить их предложение, нам никто не нужен!;;;X
EVT_750203_NAME;The AOG asks us for protection;;;;;;;ВВК просит защиты;;;X
EVT_750203_DESC;The defeat of the German Empire in Europe sent shockwaves throughout the entire German colonial empire and the AOG was no different. In order to protect themselves from the fires of revolution, the board of AOG directors decided to ask our state for protection.;;;;;;;#TODO;;;X
EVT_750203_OPTIONA;Accept their offer!;;;;;;;Принять их предложение!;;;X
EVT_750203_OPTIONB;Refuse their alliance, we don't need anyone!;;;;;;;Отклонить их предложение, нам никто не нужен!;;;X
EVT_750204_NAME;The AOG asks us for protection;;;;;;;ВВК просит защиты;;;X
EVT_750204_DESC;The defeat of the German Empire in Europe send shockwaves throughout the entire German colonial empire and the AOG was no different. In order to protect themselves from the fires of revolution, the board of AOG directors decided to ask our state for protection.;;;;;;;#TODO;;;X
EVT_750204_OPTIONA;Accept their offer!;;;;;;;Принять их предложение!;;;X
EVT_750204_OPTIONB;Refuse their alliance, we don't need anyone!;;;;;;;Отклонить их предложение, нам никто не нужен!;;;X
EVT_63048_NAME;The Brotherhood is Growing;;;;;;;Братство усиливается;;;X
EVT_63048_DESC;As our forces storm across China, we are gaining more and more support among the peasants. Young men are leaving their homes and taking up the sword to fight Evil and Corruption. Soon, we will be large enough to bring down the Qing Empire once and for all.;;;;;;;#TODO;;;X
EVT_63048_OPTIONA;The Mandate of Heaven is with The Brotherhood! Down with the Qing!;;;;;;;Мы получили Небесный мандат! Долой Цин!;;;X
EVT_63049_NAME;The Forbidden City has been Captured;;;;;;;Запретный город захвачен;;;X
EVT_63049_DESC;We have liberated the city of Jingshi from the Qing, but we failed to capture the Emperor. The Peasants in the area are joining our growing army, and at this rate we will soon be unstoppable.;;;;;;;Мы освободили Цзыцзиньчэн от цинских войск, но не смогли захватить императора. Крестьяне этой области присоединились к нашей растущей армии.;;;X
EVT_63049_OPTIONA;We have taken the Capital of the Corrupt Qing! Huzzah!;;;;;;;Мы овладели столицей порочных Цин! Ура!;;;X
EVT_63050_NAME;The Nanyang Province has been Captured;;;;;;;Занятие провинции Наньян;;;X
EVT_63050_DESC;The Nanyang Province is now in our hands and the people have risen up to help us with our struggle.;;;;;;;Провинция Наньян теперь в наших руках. Крестьяне этой области присоединились к нашей растущей армии.;;;X
EVT_63050_OPTIONA;Secure the city, then rid the countryside of the Imperial Forces;;;;;;;Город в безопасности;;;X
EVT_63051_NAME;The Millenarians Capture Honhot;;;;;;;Провинция Хонхот захвачена;;;X
EVT_63051_DESC;The Honhot Province has been captured by our growing forces. Local peasants and farmers have joined the cause after we liberated them from the oppresive Qing.;;;;;;;Провинция Хонхот была занята нашими силами. Местные крестьяне присоединились к нам, после того как мы освободили их от цинской деспотии.;;;X
EVT_63051_OPTIONA;Now, we must push East towards the Forbidden City!;;;;;;;Теперь мы должны идти на восток в сторону Запретного города!;;;X
EVT_63052_NAME;The Millenarians Capture Honhot;;;;;;;Провинция Хонхот захвачена;;;X
EVT_63052_DESC;The Honhot Province has been captured by our growing forces. Local peasants and farmers have joined the cause after we liberated them from the oppresive Qing.;;;;;;;Провинция Хонхот была занята нашими силами. Местные крестьяне присоединились к нам, после того как мы освободили их от цинской деспотии.;;;X
EVT_63052_OPTIONA;Now, we must push Southeast towards Nanjing!;;;;;;;Теперь мы должны идти на юг в сторону Нанкина!;;;X
EVT_63053_NAME;The Hebei Province has been Captured;;;;;;;Мы заняли провинцию Хэбэй;;;X
EVT_63053_DESC;In our push South, we have captured the Hebei Province and it's capital city of Handan and have gained the peasant's support North of the Yellow River.;;;;;;;Наш удар на юг позволил захватить провинцию Хэбэй и ее столицу город Ханьдань и получить поддержку крестьян на северном береге Хуанхэ.;;;X
EVT_63053_OPTIONA;The Land North of the Yellow River has been liberated!;;;;;;;Северный берег Хуанхэ освобожден!;;;X
EVT_63054_NAME;Xuzhou has been Captured;;;;;;;Мы заняли провинцию Сюйчжоу;;;X
EVT_63054_DESC;The Northern half of the Jiangsu Province has been taken. Our forces have reached the Yellow Sea, and now we must follow the coast down south and destory the Qing.;;;;;;;Северная часть провинции Цзянсу взята. Наши войска достигли Желтого моря и теперь мы должны должны окончательно уничтожить Цин.;;;X
EVT_63054_OPTIONA;For Hong Xiuquan and Yang Xiuqing!;;;;;;;За Хун Сюцюаня и Ян Сюцина!;;;X
EVT_63055_NAME;The Millenarians control the streets of Jiangning;;;;;;;Мы контролируем улицы Цзяннина;;;X
EVT_63055_DESC;The coastal Qing city of Jiangning has been captured. The days of the Qing are coming to a close as our troops retake the former capital of the Taiping Kingdom, where Qing General Zeng Guofan of the Qing slaughtered over 100,000 when retaking the city from the Taiping Kingdom in 1864.;;;;;;;#TODO;;;X
EVT_63055_OPTIONA;Heaven's Capital returns to Righteous Hands!;;;;;;;Небесная столица возвращается в праведные руки!;;;X
EVT_63056_NAME;The Fall of the Qing Empire;;;;;;;Падение империи Цин;;;X
EVT_63056_DESC;The Mandate of Heaven is with us, and we have proven it on the battlefield. We have won the support of the peasants and we have seized all the major cities and brought the corrupt Empire to its knees. We have forced the Emperor to abdicate, now we must secure our position in the countryside and from there, reunite all of China.;;;;;;;#TODO;;;X
EVT_63056_OPTIONA;We will achieve what our ancestors failed, Reunite China under the Heavens!;;;;;;;Единый Китай под небесами!;;;X
EVT_63097_NAME;Integration of the northern China;;;;;;;Интеграция Северного Китая;;;X
EVT_63097_DESC;Imperial troops are marching through the streets of the Chinese Capital of Beijing. Against all predictions, we have achieved this magnificent victory, but the hardest of days are still ahead. We must still take control of large swathes of Chinese territory before we can unite all of China under a single banner.;;;;;;;#TODO;;;X
EVT_63097_OPTIONA;The hearth of China is under our control!;;;;;;;Сердце Китая под нашим контролем!;;;X
EVT_627078_NAME;Zhang Zuelin's decision;;;;;;;Решение Чжан Цзолиня;;;X
EVT_627078_DESC;For years we have bent under the weight of Japanese control. The Qing Emperor, Pu Yi, has been a friend and if things had gone differently  we might have supported him in his ascension. Now the Japanese are attacking him and despite their promise to crush him quickly and effortlessly his troops are on our territory. We must make a decision with regards to our future!;;;;;;;#TODO;;;X
EVT_627078_OPTIONA;We must continue our support the Japanese;;;;;;;Мы должны продолжать поддерживать японцев;;;X
EVT_627078_OPTIONB;We must continue in our struggle;;;;;;;Мы должны продолжать борьбу;;;X
EVT_627078_OPTIONC;We must ally with Japan;;;;;;;Мы должны заключить союз с Японией;;;X
EVT_627078_OPTIOND;Back out of the fighting;;;;;;;Выйти из борьбы;;;X
EVT_627078_OPTIONE;We must fight for Pu Yi and China!;;;;;;;Мы должны сражаться за Пу И и Китай!;;;X
EVT_627078_OPTIONF;Support Pu Yi in secret;;;;;;;Тайно поддерживать Пу И;;;X
EVT_925045_NAME;Manchuria wants to form an alliance;;;;;;;Маньчжурия предлагает союз;;;X
EVT_925045_DESC;The government of Manchuria has annouced recently that they want to form an alliance with us in order to protect their independence in struggle against the remaining Chinese factions. What shall we do?;;;;;;;Правительство Маньчжурии предложило нам заключить союз против других китайских государств, надеясь сохранить свою независимость. Что мы им ответим?;;;X
EVT_925045_OPTIONA;YES!;;;;;;;ДА!;;;X
EVT_925045_OPTIONB;Rather not.;;;;;;;Нет;;;X
EVT_627061_NAME;Zhang Zuelin's Betrayal;;;;;;;Предательство Чжан Цзолиня;;;X
EVT_627061_DESC;Zhang Zuelin has declared his independence and decided to back out of our alliance and war against the Germans. We must react quickly and with force!;;;;;;;Чжан Цзолинь провозгласил свою независимость, вышел из союза с нами и прекратил военные действия против немцев. Мы должны быстро отреагировать и проучить его!;;;X
EVT_627061_OPTIONA;We must destroy him!;;;;;;;Мы должны уничтожить его!;;;X
EVT_627061_OPTIONB;Maybe it is time to back down fully;;;;;;;Возможно, пришло время отступить ;;;X
EVT_627061_OPTIONC;Let him go;;;;;;;Пусть делает что хочет;;;X
EVT_627062_NAME;Zhang Zueling has refused to fight!;;;;;;;Чжан Цзолинь сложил оружие!;;;X
EVT_627062_DESC;Zhang Zueling has thrown off the yoke of Japan and has decided to stop fighting and attempt to eject the Japanese military from his territory.\nWe have control over some of his territory - and he has offered to restart ties with us.;;;;;;;#TODO;;;X
EVT_627062_OPTIONA;Push him to join us!;;;;;;;Предложить ему присоединиться к нам!;;;X
EVT_627062_OPTIONB;Let him be;;;;;;;Оставим его в покое;;;X
EVT_627062_OPTIONC;Without the Japanese he is nothing!;;;;;;;Без японцев он ничто!;;;X
EVT_627066_NAME;Manchuria Declares for the Qing!;;;;;;;#TODO;;;X
EVT_627066_DESC;Zhang Zueling has decided to switch his allegiance to us instead of his Japanese Masters!;;;;;;;Чжан Цзолинь теперь лоялен нам, а не своим японским хозяевам!;;;X
EVT_627066_OPTIONA;How Great is China!;;;;;;;Как велик Китай!;;;X
EVT_627064_NAME;Japan seeks to negotiate;;;;;;;Япония хочет начать переговоры;;;X
EVT_627064_DESC;When Zhang Zueling switched sides in the war Japan decided that it had lost any grounds to continue fighting. They are proposing a peace deal.;;;;;;;После предательства Чжан Цзолиня Япония решила, что она больше не может продолжать борьбу. Она предлагает подписать мирный договор.;;;X
EVT_627064_OPTIONA;We never wanted this war to begin with;;;;;;;Мы никогда не хотели этой войны;;;X
EVT_627064_OPTIONB;We will finish what they started!;;;;;;;Мы закончим то, что они начали!;;;X
EVT_627065_NAME;The Qing are pushing us;;;;;;;Цин давит на нас;;;X
EVT_627065_DESC;As soon as we backed out of the war the Qing demanded that we surrender to them. Is this worth independance or not?;;;;;;;Сразу после нашего выхода из войны цинское правительство потребовало от нас подчинения. Откажемся ли мы от своей независимости?;;;X
EVT_627065_OPTIONA;Accept the Qing demand;;;;;;;Принять предложение Цин;;;X
EVT_627065_OPTIONB;Politely refuse and end the matter;;;;;;;Вежливо отказаться и поставить точку в этом вопросе;;;X
EVT_627067_NAME;Our negotiators are meeting with the Japanese;;;;;;;Наши дипломаты встретились с японцами;;;X
EVT_627067_DESC;Our negotiation team is meeting with the Japanese envoy, how should we start the negotiations? Should we go easy and just get this war over as soon as possible or should we try to crush their spirit once and for all!;;;;;;;Наши дипломаты встретились с японским посланником, мы готовы начать переговоры. Мы можем пойти по легкому пути и просто закончить эту войну как можно скорее или постараться и сломить их дух раз и навсегда!;;;X
EVT_627067_OPTIONA;Go easy on them and make small demands;;;;;;;Не усердствовать и предъявить небольшие требования;;;X
EVT_627067_OPTIONB;We must bring them to their knees!;;;;;;;Мы должны поставить их на колени!;;;X
EVT_627068_NAME;The Fengtien have submitted!;;;;;;;Фэнтяньская республика подчинилась!;;;X
EVT_627068_DESC;Zhang Zueling has surrendered to our demands!;;;;;;;Чжан Цзолинь принял наши требования! ;;;X
EVT_627068_OPTIONA;Hooray!;;;;;;;#TODO;;;X
EVT_627069_NAME;Zhang Zueling has refused our demands;;;;;;;Чжан Цзолинь отклонил наши требования;;;X
EVT_627069_DESC;when Zueling dropped out of the war a problem faced the warring powers, no front line. Now Zueling has refused our demands. Should we the reopen conflict?;;;;;;;Выход Цзолиня из войны стал проблемой для воюющих держав, лишив их линии фронта. Должны ли мы возобновить конфликт? ;;;X
EVT_627069_OPTIONA;We must continue this war!;;;;;;;Мы должны продолжить эту войну!;;;X
EVT_627069_OPTIONB;We will guard our beaches and let the Germans fight;;;;;;;Мы должны охранять наше побережье, пусть воюют немцы;;;X
EVT_627069_OPTIONC;If we dropped out too.....;;;;;;;Мы тоже должны прекратить это...;;;X
EVT_627070_NAME;OH NO! My troops are defecting!;;;;;;;О, нет! Мои войска бежали! ;;;X
EVT_627070_DESC;Yes, it's true half my army has defected! Of course I still support my fabulous Japanese masters! I would never help the enemy...;;;;;;;Да, это правда, половина моих солдат бежала! Разумеется, я по-прежнему поддерживаю моих японских господ. Я никогда не позволю врагу...;;;X
EVT_627070_OPTIONA;We switch sides, I mean defectors should be shot!;;;;;;;Мы перейдем на их сторону, я имею ввиду перебежчиков нужно расстреливать!;;;X
EVT_627075_NAME;Zhang Zueling is playing games;;;;;;;Игра против Чжан Цзолиня;;;X
EVT_627075_DESC;We have recieved a communication from the Fengtein army that half of their forces are joining us.... Unless this is false or a ruse this is a great day indeed!;;;;;;;Мы получили сообщение от фэнтяньской армии, что половина ее солдат готова присоединиться к нам... Если сообщения не лгут, то это великий день для нас!;;;X
EVT_627075_OPTIONA;keep them under watch but let them fight!;;;;;;;Держать их под наблюдением, но позволить сражаться! ;;;X
EVT_627071_NAME;We have sat down at the table;;;;;;;Мы сели за стол переговоров;;;X
EVT_627071_DESC;When we offered a negotiated peace we thought the Germans would be fierce in their demands. However, they have come to the table wishing to talk sense.;;;;;;;Когда мы предложили мирные переговоры, мы думали что немцы предъявят большие требования. Тем не менее, они выступают за вполне разумный мирный договор.;;;X
EVT_627071_OPTIONA;Peace with Honor!;;;;;;;Почетный мир!;;;X
EVT_627071_OPTIONB;There will be no peace!;;;;;;;Мира не будет!;;;X
EVT_627072_NAME;We have sat down at the table;;;;;;;Мы сели за стол переговоров;;;X
EVT_627072_DESC;We have sat down and the German's demands are unreasonable in any respect.;;;;;;;Мы начали переговоры, но требования немцев завышены и совершенно неразумны.;;;X
EVT_627072_OPTIONA;We must have peace!;;;;;;;Нам нужен мир!;;;X
EVT_627072_OPTIONB;NEVER!;;;;;;;#TODO;;;X
EVT_627073_NAME;The Qing have abandoned us!;;;;;;;Цин предала нас!;;;X
EVT_627073_DESC;After the Fengtein dropped away from Japan, the Qing have decided to back away from us and sign a ceasefire with the treacherous Japanese!;;;;;;;После того, как мы предали Японию, Цин оставила нас и вышла из войны! ;;;X
EVT_627073_OPTIONA;We will destory them too!;;;;;;;Мы уничтожим и их!;;;X
EVT_627073_OPTIONB;Goodbye!;;;;;;;Прощайте!;;;X
EVT_627074_NAME;The Qing have followed the Fengtein;;;;;;;Цин сделует за Фэнтянем;;;X
EVT_627074_DESC;The Qing have called for a complete end to hostilities, with the loss of Fengtein we have no border and the Germans are our primary concern anyways;;;;;;;Цин предложили нам полное прекращение военных действий, поскольку после потери Фэнтяня у нас нет общей границы и нашим главным противником остаются немцы.;;;X
EVT_627074_OPTIONA;We can always come back later;;;;;;;Мы всегда можем вернуться позже;;;X
EVT_627074_OPTIONB;We must continue this war!;;;;;;;Мы должны продолжить эту войну!;;;X
EVT_627076_NAME;Japan has attacked us!;;;;;;;Япония атаковала нас!;;;X
EVT_627076_DESC;AFter our betrayal the Japanese have decided to add us to their enemies!;;;;;;;После нашего предательства японцы внесли нас в список своих врагов!;;;X
EVT_627076_OPTIONA;We must turn to the Qing, There is refuge;;;;;;;Мы должны обратиться к Цин. Это наше последнее пристанище.;;;X
EVT_627076_OPTIONB;We brought this upon ourselves;;;;;;;Мы справимся сами;;;X
EVT_627077_NAME;The Qing have followed our lead;;;;;;;Цин следует нашему примеру;;;X
EVT_627077_DESC;After we dropped out and refused to join the Qing they followed suit and now have reapproached us, since we are both now banished from the powers\nmaybe we should join together;;;;;;;#TODO;;;X
EVT_627077_OPTIONA;We must turn to the Qing, There is peace and power;;;;;;;Мы должны обратиться к Цин, чтобы обрести мир и защиту;;;X
EVT_627077_OPTIONB;Well good for them!;;;;;;;Всего хорошего им!;;;X
EVT_627079_NAME;Kolchak has broken away from Japanese rule!;;;;;;;Колчак сбросил японское правление!;;;X
EVT_627079_DESC;With Kolchak breaking away from the Japanese maybe we should consider our options. We could join him or we could look to the Qing.;;;;;;;После того, как Колчак заполучил Сибирь и освободился от японцев, мы должны оценить наши возможности. Мы могли бы присоединиться к нему или обратиться к Цин.;;;X
EVT_627079_OPTIONA;Stay with Japan;;;;;;;Остаться с Японией;;;X
EVT_627079_OPTIONB;Talk with Kolchak;;;;;;;Начать переговоры с Колчаком;;;X
EVT_627079_OPTIONC;Approach Pu Yi;;;;;;;Обратиться к Пу И;;;X
EVT_627080_NAME;Zhang Zueling wishes to join us!;;;;;;;Чжан Цзолинь хочет присоединиться к нам!;;;X
EVT_627080_DESC;Almost as soon as we broke away from Japan the Fengtien approached us about an alliance! Together we shall have the power to overcome the Japanese.;;;;;;;Почти сразу после отделения от Японии Фэнтяньская республика предложила нам союз! Вместе мы будем достаточно сильны, чтобы одолеть японцев.;;;X
EVT_627080_OPTIONA;Accept;;;;;;;#TODO;;;X
EVT_627080_OPTIONB;Turn him down;;;;;;;Отказать ему;;;X
EVT_627083_NAME;Remove our support;;;;;;;Прекращение нашей поддержки;;;X
EVT_627083_DESC;Zueling has betrayed us - me must immediately remove all aid from his pitiful country.;;;;;;;Цзолинь предал нас - мы должны немедленно прекратить оказывать помощь его жалкой стране;;;X
EVT_627083_OPTIONA;Order the removal of support!;;;;;;;Приказать прекратить поддержку!;;;X
EVT_627084_NAME;Japan has removed support from our country;;;;;;;Япония прекратила поддержку нашей страны;;;X
EVT_627084_DESC;Japan has ordered all development agencies, firms, and military aides to leave our country.;;;;;;;Япония приказала всем агенствам по развитию, фирмам и военным помощникам покинуть нашу страну.;;;X
EVT_627084_OPTIONA;Well what did you expect?;;;;;;;А чего вы ожидали?;;;X
EVT_627081_NAME;Zhang Zueling wishes to join us!;;;;;;;Чжан Цзолинь хочет присоединиться к нам!;;;X
EVT_627081_DESC;Almost as soon as they broke away from Japan the Fengtien approached us about joining the Empire.;;;;;;;Почти сразу после отделения от Японии Фэнтяньская республика обратилась к нам с просьбой о присоединении к империи.;;;X
EVT_627081_OPTIONA;Accept;;;;;;;#TODO;;;X
EVT_627081_OPTIONB;Turn him down;;;;;;;Отказать ему;;;X
EVT_627082_NAME;Kolchak has refused our offer;;;;;;;Колчак отказался от нашего предложения;;;X
EVT_627082_DESC;With Kolchak's refusal we are treading deep water... Japan may attack us if we don't find support soon.;;;;;;;После отказа Колчака мы оказались в большой опасности... Япония может напасть на нас, если мы не найдем союзника в ближайшее время.;;;X
EVT_627082_OPTIONA;We will be independent no matter what!;;;;;;;Мы останемся независимыми!;;;X
EVT_627082_OPTIONB;Approach Pu Yi;;;;;;;Обратиться к Пу И;;;X
EVT_627085_NAME;The Qing have turned us down!;;;;;;;Цин отказывается от нашего предложения!;;;X
EVT_627085_DESC;With Pu Yi's refusal we are treading deep water... Japan may attack us if we don't find support soon.;;;;;;;После отказа Пу И мы оказались в большой опасности... Япония может напасть на нас, если мы не найдем союзника в ближайшее время.;;;X
EVT_627085_OPTIONA;Approach Kolchak;;;;;;;Обратиться к Колчаку;;;X
EVT_627085_OPTIONB;We will be independent no matter what!;;;;;;;Мы останемся независимыми!;;;X
EVT_627086_NAME;Zhang Zueling has also betrayed us!;;;;;;;Чжан Цзолинь тоже предал нас!;;;X
EVT_627086_DESC;Zhang Zueling has betrayed us and joined the Qing Empire. This is an delicate situation.;;;;;;;Чжан Цзолинь предал нас и присоединился к Цинской империи. Это щекотливая ситуация.;;;X
