EVT_9000835_DESC;Since the reforms on the island the trade unionists have been gianing more and more power. The CSA had been assisting in the organization of the unions and had been pressuring the Hawaii government for more reforms. The reforms that were proposed would make the islands a virtual puppet of the CSA and the people were very resistant to the idea but many saw that the islands had very little choice.;
EVT_9000835_OPTIONA;Bow to the CSA reforms;
EVT_9000835_OPTIONB;We will make reforms for the people, not the CSA;
EVT_9000835_OPTIONC;We will never submit to the CSA;
EVT_9000836_NAME;Hawaii Becomes a CSA Protectorate;
EVT_9000836_DESC;Hawaii has allowed the CSA government control of its policies to ensure the fair treatment of the workers there. CSA officials are already on their way to the island to take control of the government.;
EVT_9000836_OPTIONA;Forward the revolution!;
EVT_9000837_NAME;Hawaii Refuses CSA Help;
EVT_9000837_DESC;The islands of Hawaii have refused to allow the CSA to mediate the labour issues on the island. They have refused to listen to the issues of the workers and have threatened the CSA representatives that have been sent there. The people are crying out for the government to take action to support the workers in Hawaii but some are also skeptical about how well the government could persecute a war against such a distant target.;
EVT_9000837_OPTIONA;War for the workers!;
EVT_9000837_OPTIONB;Peace will work better;
EVT_875020_NAME;The rise of Native Nationalism;
EVT_875020_DESC;With our nation having been free for some time now, the natives have organised a movement for the restoration of the Hawaiian monarchy. While this would normally be a source of great concern, considering the deposed family has married into the industrial families, a restoration would be benefical... The current pretender to the throne, Edward D. Kawananakoa, would be easy to control. A monrachy would expand our nation's cultural independence, and give the populace a figurehead...;
EVT_875020_OPTIONA;Restore the monarchy!;
EVT_875020_OPTIONB;Who's in control here?;
EVT_90096700_NAME;Rebellion in Hawaii;
EVT_90096700_DESC;Fearing for their own safety, as the main cities of our republic have fallen to the enemy's advances, county and state authorities on the Hawaiian archipelago have declared their independence from the Pacific States!;
EVT_90096700_OPTIONA;There is nothing that we can do;
EVT_90096700_OPTIONB;We must resist, reinforce our positions near Pearl Harbor;
EVT_90824_NAME;Foundation of the Union State;
EVT_90824_DESC;NEW ORLEANS. Our beloved leader, Huey Long, today addressed the nation, proclaiming the inauguration of a New Union State over America, which will organise the productive and social resources of the nation, end social conflict, maintain peace and order, and eliminate all enemies of the Republic.  This bold new iniative shall be headed by...;
EVT_90824_OPTIONA;Charles Lindbergh - A popular man of the people;
EVT_90824_OPTIONB;Gerald L. K. Smith will overhaul the economic and political system;
EVT_90824_OPTIONC;Father Charles Coughlin will promote a paternal corporate state;
EVT_90824_OPTIOND;Fritz Kuhn will root out sedition and enemies of the Republic!;
EVT_81130_NAME;Where Will We Govern From?;
EVT_81130_DESC;With the end of the Civil War, we should decide where our capital will be.  Will it be moved back to Washington?;
EVT_81130_OPTIONA;Washington is a corrupt city.;
EVT_81130_OPTIONB;Washington has been cleansed of the Corruption.;
EVT_81138_NAME;Rebirth of the Country;
EVT_81138_DESC;After the devestation of the American Civil War, Long and the America First Party were hoping to rebuild America stronger than before. The Syndicalist threat was still present around the world and a strong America was needed to meet that threat. Due to the war there was a significant labour shortage and tough decisions would be needed to get the country back on its feet.;
EVT_81138_OPTIONA;Conscript the labour required;
EVT_81138_OPTIONB;The corporations can handle this;
EVT_81139_NAME;The American Union State Youth;
EVT_81139_DESC;Fritz Kuhn has submitted a plan to start a Youth Foundation in the AUS and is looking for approval. The Foundation would show Adolescents the purpose of America First and to teach them discipline above all things and loyalty to the New State. We're in need of new recruits, and Fritz Kuhn's Youth Foundation may be part of the solution.;
EVT_81139_OPTIONA;Let Kuhn have his Daycare;
EVT_81139_OPTIONB;We dont feel comfortable about this...;
EVT_81140_NAME;The American Union Constitution;
EVT_81140_DESC;The end of the Civil War and the AUS victory meant a new era for America. A new constitution would be drafted to ensure that the American Union State was on par with that of the founding fathers and that America would be strong and ever vigilante against the enemies of the American way of life.;
EVT_81140_OPTIONA;Sign the document.;
EVT_81141_NAME;American Union War Industry;
EVT_81141_DESC;Long was opposed to converting all the American Union industry to the war effort. The people were important to Long but the needs of the industry may be more important.;
EVT_81141_OPTIONA;Total war it is.;
EVT_81141_OPTIONB;Butter before guns.;
EVT_81143_NAME;The CSA Escapes to France;
EVT_81143_DESC;Reed and the CSA leadership were forced to flee to the Commune of France to escape the wrath of the victorious American Union State.;
EVT_81143_OPTIONA;He better not return;
EVT_81144_NAME;Long and the PSA Leadership;
EVT_81144_DESC;After the end of the civil war, the question of the PSA leadership was put before Long. The insolence of the PSA leadership needed to be punished but it could alienate the west coast and cause further problems. If the PSA leadership was removed, the industry of the west coast would be available but the expertise of the pacific industries would be diminished.;
EVT_81144_OPTIONA;Hang them all;
EVT_81144_OPTIONB;Amnesty it is;
EVT_81145_NAME;US Government in Exile;
EVT_81145_DESC;The victory of America First over the US government has forced them to flee from the country to Canada. The government has vowed to keep on fighting but without a firm power base there is very little chance of making a difference.;
EVT_81145_OPTIONA;Ha.;
EVT_81146_NAME;The Beacon of the New America;
EVT_81146_DESC;Long wanted to show the world that the old and corrupt America was gone. He chose to make his hometown, New Orleans, the beacon of the new America. The city would undergo a massive transformation, new streets and buildings would make it the most modern city in the Americas and a massive shipyard would make it the hub of trade in the south. The massive shipyard would also be the birthplace of the new US navy which would safeguard America's future. Critics however thought the plan would be too expensive.;
EVT_81146_OPTIONA;No expense will stop this;
EVT_81146_OPTIONB;A pipe dream in the end;
EVT_81147_NAME;Share Our Wealth;
EVT_81147_DESC;Long's plan was to make every man a king. He would tax those who were holders of excessive wealth and use the money to provide public works projects and social services to all Americans. Extreme members of the party saw this as nothing more than a socialist betrayal and threatened trouble against Long if he proceeded.;
EVT_81147_OPTIONA;Proceed with the plan.;
EVT_81147_OPTIONB;We need the extremists;
EVT_81148_NAME;The Poll Tax;
EVT_81148_DESC;Long wished to abolish the Poll Tax to reduce the racial tensions of the south. His proposal was met with immediate condemnation by the extremists within his party. Kuhn and others denounced Long as trying to destroy the sacred institutions of the South. Long retorted that racist and sacred were two different things and rallied the people against what he saw as an evil institution.;
EVT_81148_OPTIONA;Abolish the damn thing.;
EVT_81148_OPTIONB;No. We need to maintain the party.;
EVT_81149_NAME;Long's Tariff;
EVT_81149_DESC;To encourage the expansion of American industry, Long planned on implementing a hefty tariff on imported goods. He was warned that the tariff may be worse for the economy in the end.;
EVT_81149_OPTIONA;Implement the tariff;
EVT_81149_OPTIONB;We can do without this;
EVT_81150_NAME;American Union Recession;
EVT_81150_DESC;Long's tariff had initially helped build a greater reliance on American industry but it was unsustainable in the long run. The American Union State fell into recession and unemployment began to rise.;
EVT_81150_OPTIONA;Damn.;
EVT_81151_NAME;Show Trials;
EVT_81151_DESC;American socialism had been defeated and now Long was going to make them pay the price. Socialists, Anarchists, and anyone who had supported the CSA had been subject to prosecution by the American Union State. Minute Men began rounding up members of the left and special tribunals were setup. These were nothing more than show trials that humiliated and lambasted the accused.;
EVT_81151_OPTIONA;Hang them all!;
EVT_81151_OPTIONB;Exile the bastards;
EVT_81152_NAME;Political Opposition;
EVT_81152_DESC;Once the left wing enemies of the American Union State were purged many of the moderates came under suspicion. Many were unconcerned but some of the more extreme members of the government saw the moderates as being not loyal enough and a quiet opposition within the American Union State. The suggestion was made that anyone who had their loyalty in question should be arrested.;
EVT_81152_OPTIONA;A harsh but necessary step;
EVT_81152_OPTIONB;This is too extreme;
EVT_81153_NAME;Extremists Move to Depose Long;
EVT_81153_DESC;The rift between Long and Kuhn had been growing since before the Civil War and when Long abolished the Poll Tax, Kuhn moved against him. While in New Orleans, Long's compound was surrounded. He had few men but many of them were willing to die for Long and the American Union State.;
EVT_81153_OPTIONA;Kuhn fails and is arrested;
EVT_81153_OPTIONB;Kuhn succeeds and Long is dead!;
EVT_81154_NAME;The Industrial Security Act;
EVT_81154_DESC;The Industrial Security Act was Long's answer to the trade unions of the north. The act would make any disruption of essential industries by work stoppages a conspiracy to commit industrial sabotage and would be punishable by imprisonment. The wording on the act was intentionally vague to give the President a highly effective means with which to defeat the unions.;
EVT_81154_OPTIONA;Pass the act;
EVT_81154_OPTIONB;This is too much;
EVT_81155_NAME;Industrial Decentralization Act;
EVT_81155_DESC;Long had seen the rust belt as being corrupted by the trade unions and socialists. The amount of industry in the rust belt had given the syndicates a large advantage against the former US government and Long wanted to ensure that this did not happen again. A plan was put forward to move the industry from the rust belt into the mid-west and south to defeat the corruption of the Rust Belt and further castrate the trade unions.;
EVT_81155_OPTIONA;Pass the act;
EVT_81155_OPTIONB;We should avoid this.;
EVT_81156_NAME;Industrial Resources;
EVT_81156_DESC;The American Union State government has come into posession of resources that were left behind. They will help our government in the future.;
EVT_81156_OPTIONA;Excellent;
EVT_81157_NAME;Old Southern Money;
EVT_81157_DESC;The old gentlemen and corporate barons of the South have thrown their significant monetary resources behind the new state.;
EVT_81157_OPTIONA;Outstanding;
EVT_81158_NAME;The Grand Council of the America First Union Party;
EVT_81158_DESC;The America First Union Party is the only party of the American Union State and is governed by the Grand Council of the America First Union Party. The council elects the Secretary of the America First Union Party who is the Head of the Government and the right hand of the Father of the Nation, Huey Long.;
EVT_81158_OPTIONA;One country, one party.;
EVT_81159_NAME;The House of Representatives and the House of Corporations;
EVT_81159_DESC;The Congress of American Union State has two chambers: the House of Representatives and the House of Corporations. Members of the House of Representatives are chosen on direct elections whereas those of the House of Corporations are chosen by interest groups, who also choose the Speaker of the House of Corporations (who acts as Minister of Armament).;
EVT_81159_OPTIONA;A new Congress!;
EVT_81160_NAME;The Supreme Court;
EVT_81160_DESC;The Supreme Court represents the just system of the American Union State. Its duty is not only to charge and convict those guilty of treason and crime against the state, but also to review normal cases of national importance. The Chairman of the Supreme Court is the Minister of Security.;
EVT_81160_OPTIONA;Justice for all!;
EVT_81161_NAME;The 1940 elections;
EVT_81161_DESC;It is now time for the first free elections in the American Union State. The Grand Council of the America First Union Party, the House of Representatives, the House of Corporations and the Supreme Court will be renewed as from now on will happen once every 7 years. Let the elections begin!;
EVT_81161_OPTIONA;We are a free country!;
EVT_81162_NAME;The Grand Council of the America First Union Party;
EVT_81162_DESC;The America First Union Party must choose its direction. Lindbergh wants a more open and democratic country, Long and Smith are concentrated on the economic development of the nation, Coughlin want to focus on the internal affairs of the country. Kuhn's militaristic rethoric is more interventionist.;
EVT_81162_OPTIONA;Lindbergh's faction will lead the party;
EVT_81162_OPTIONB;Long's and Smith's faction will lead the party;
EVT_81162_OPTIONC;Father Coughlin's faction will lead the party;
EVT_81162_OPTIOND;Kuhn's faction will lead the party;
EVT_81163_NAME;The New Congress - 1940 elections;
EVT_81163_DESC;The most important chamber of the new Congress is the House of Corporations. Which interest groups will gain the upper hand? Lindbergh wants to increase the infrastructure of the country, Long and Smith push for industrialization, Coughlin will let the country run itself while Kuhn wants support for his militaristic ambitions.;
EVT_81163_OPTIONA;Lindbergh knows what's best for the country;
EVT_81163_OPTIONB;Long and Smith knows what's best for the country;
EVT_81163_OPTIONC;Father Coughlin knows what's best for the country;
EVT_81163_OPTIOND;Kuhn knows what's best for the country;
EVT_81164_NAME;The Supreme Court - 1940 elections;
EVT_81164_DESC;How will justice be administered? Kuhn wants to exterminate the traitors of the country, Coughlin wants to discriminate those who don't follow the true faith, Lindbergh wants a less oppressive system whereas Long and Smith are fine with the current one.;
EVT_81164_OPTIONA;Lindbergh's faction will bring justice!;
EVT_81164_OPTIONB;Long's and Smith's faction will bring justice!;
EVT_81164_OPTIONC;Father Coughlin's faction will bring justice!;
EVT_81164_OPTIOND;Kuhn's faction will bring justice!;
EVT_81165_NAME;Lindbergh's faction wins;
EVT_81165_DESC;The people expressed their support for Lindbergh's faction, it is time for a new government of the American Union State. Charles Lindbergh will be Secretary of the Party, Henry Ford the Speaker of the House of Corporations, and Keith Thompson the Chairman of the Supreme Court.;
EVT_81165_OPTIONA;This is a true democracy!;
EVT_81166_NAME;Long's and Smith's faction wins;
EVT_81166_DESC;The people expressed their support for Long's and Smith's faction, it is time for a new government of the American Union State. Gerald Smith will be Secretary of the Party, Lawrence Dennis the Speaker of the House of Corporations, and Earl Williamson the Chairman of the Supreme Court.;
EVT_81166_OPTIONA;This is a true democracy!;
EVT_81167_NAME;Father Coughlin's faction wins;
EVT_81167_DESC;The people expressed their support for Coughlin's faction, it is time for a new government of the American Union State. Charles Coughlin will be Secretary of the Party, Prescott Sheldon Bush the Speaker of the House of Corporations, and William Bell Riley the Chairman of the Supreme Court.;
EVT_81167_OPTIONA;This is a true democracy!;
EVT_81168_NAME;Kuhn's faction wins;
EVT_81168_DESC;The people expressed their support for Kuhn's faction, it is time for a new government of the American Union State. Fritz Kuhn will be Secretary of the Party and Chairman of the Supreme Court and Prescott Bush will be the Speaker of the House of Corporations.;
EVT_81168_OPTIONA;This is a true democracy!;
EVT_81169_NAME;No consensus reached;
EVT_81169_DESC;Unfortunately no consensus was reached on the direction in which the American Union State should head on. However, there are currently talks between factions and it is possible that an agreement between the two of them will be reached soon.;
EVT_81169_OPTIONA;Lindbergh, Long, and Smith agree on a compromise;
EVT_81169_OPTIONB;Father Coughlin and Kuhn agree on a compromise;
EVT_81170_NAME;New flag for the Republic;
EVT_81170_DESC;While most of the troops of the American Union State are battling both the old regime and the Combined Syndicates under the eagle banner of the America First Party, some units, especially those raised on the deep south, have been flying their own colours. As this situation has come to the attention of president Long, a special comitee was raised to determine a single flag for all the forces of the Republic.;
EVT_81170_OPTIONA;Choose the 'Coast Guard' flag;
EVT_81170_OPTIONB;Adopt the 'Saltire-and-star';
EVT_81170_OPTIONC;'The 'Sword-and-torch' flag;
EVT_81170_OPTIOND;Keep using the current party banner;
EVT_91722_NAME;The Long Doctrine;
EVT_91722_DESC;With the American Union State firmly established, defeating the syndicates in Central and South America was necessary to ensure the security of the new state. A strong position would allow for interventionism against the syndicates before they could successfully secure a position in the Western Hemisphere. Some were concerned that the AUS was spreading itself thin and that internal issues should be addressed first.;
EVT_91722_OPTIONA;They must be stopped.;
EVT_91722_OPTIONB;America first.;
EVT_91723_NAME;The American Union Navy;
EVT_91723_DESC;The American Union was one of the weakest naval powers of the world. The AUS would be unable to guard its trade routes should a war erupt. There were different schools of thought on the issue as some wanted a blue water navy that could go toe to toe with European powers and others believed that a strong raider force would be preferable as it would be cheaper and easier to build.;
EVT_91723_OPTIONA;A large blue water navy is the key.;
EVT_91723_OPTIONB;Raiders will strike our enemies everywhere.;
EVT_91724_NAME;The Syndicate Threat;
EVT_91724_DESC;With the fall of Berlin serious questions about the American Union's security were raised. Syndicate domination of Europe was not in the American Union's best interest. Debate as to what action the AUS should take was becoming a major issue. Most were in favour of supporting Germany in its war against the syndicates but an isolationist movement was forming to keep America out of a foreign war.;
EVT_91724_OPTIONA;We should remain neutral;
EVT_91724_OPTIONB;We need to send support!;
EVT_91724_OPTIONC;War!;
EVT_91724_OPTIOND;Join Mitteleuropa!;
EVT_91725_NAME;The Issue of New England;
EVT_91725_DESC;The independence of the state of New England had been a contentious issue for the government of the AUS. The reintegration of the state back into the American Union had been made the highest priority and it was unlikely that the government would be deterred by a possible war with the Entente. The stakes were high for the American Union State.;
EVT_91725_OPTIONA;Demand their return;
EVT_91725_OPTIONB;We should not risk it;
EVT_91726_NAME;Canada Responds to the AUS Demands;
EVT_91726_DESC;The alliance between New England and Canada had been one of opportunity but the demand made by the AUS caused strain. The conservatives led by the King were unwilling to alienate Long over New England but others did not wish to abandon New England after what they had been through.;
EVT_91726_OPTIONA;The King is right. We need the AUS;
EVT_91726_OPTIONB;We must stand by our friends;
EVT_91727_NAME;New England Stands Alone;
EVT_91727_DESC;The Entente has abandoned New England to the hands of the AUS. The people of New England have very little hope of overcoming the AUS and the feeling in the state is that they have very little hope.;
EVT_91727_OPTIONA;We have no choice...;
EVT_91727_OPTIONB;...but to fight!;
EVT_91728_NAME;New England Accepts Our Demands;
EVT_91728_DESC;New England has surrendered to our demands and they have been reintegrated into the American Union.;
EVT_91728_OPTIONA;Excellent;
EVT_91729_NAME;New England Refuses Our Demands;
EVT_91729_DESC;New England has refused to accept our demands and it is causing a great deal of dissent in the country. The people do not wish another war but it may be inevitable because of how New England has responded.;
EVT_91729_OPTIONA;Outrageous. We will destroy them.;
EVT_91729_OPTIONB;Another war is intolerable.;
EVT_91730_NAME;Entente supports New England!;
EVT_91730_DESC;The Entente will support New England against the AUS. But, the people of New England feel they still have very little hope of overcoming the AUS and the feeling in the state is that they should surrender anyway.;
EVT_91730_OPTIONA;We have no choice...;
EVT_91730_OPTIONB;...but to fight!;
EVT_91731_NAME;New England Stands Alone;
EVT_91731_DESC;New England stands alone against the AUS and most of the people in New England are unwilling to fight the AUS. Surrender seems inevitable.;
EVT_91731_OPTIONA;We have no choice...;
EVT_91731_OPTIONB;...but to fight!;
EVT_91732_NAME;The Long Doctrine;
EVT_91732_DESC;The new American Union State has proclaimed a policy aimed at extinguishing Syndicalism throughout the Americas.  Such a policy is an obvious threat to Mexico.;
EVT_91732_OPTIONA;A new threat arises;
EVT_91733_NAME;The Long Doctrine;
EVT_91733_DESC;The new American Union State has proclaimed a policy aimed at extinguishing Syndicalism throughout the Americas.  Such a policy is an obvious threat to Brazil.;
EVT_91733_OPTIONA;A new threat arises;
EVT_91734_NAME;The Long Doctrine;
EVT_91734_DESC;The new American Union State has proclaimed a policy aimed at extinguishing Syndicalism throughout the Americas.  Such a policy is an obvious threat to Centroamerica.;
EVT_91734_OPTIONA;A new threat arises;
EVT_91735_NAME;The Long Doctrine;
EVT_91735_DESC;The new American Union State has proclaimed a policy aimed at extinguishing Syndicalism throughout the Americas.  Such a policy is an obvious threat to Bolivia.;
EVT_91735_OPTIONA;A new threat arises;
EVT_91736_NAME;The Pacific Question;
EVT_91736_DESC;The American Union state had been victorious in the war and now was forced to deal with the PSA. The Pacific states were rich in resources and the government was unfriendly to the AUS so removing that threat was an option but some less radical elements believed that the AUS had been at war enough and that a further war would put unnecessary strain on the delicate hold the government had.;
EVT_91736_OPTIONA;War will end this!;
EVT_91736_OPTIONB;We should try and coexist with neighbours.;
EVT_91737_NAME;The Mexican Question;
EVT_91737_DESC;With territory of the former USA under our firm control, time has come to directly implement the Long doctrine and eradicate syndicalism from America. We should start with our southern neighbour - Mexico. The incompetence of the previous governments allowed Syndicalism to root deeply within Mexican society. The only way how to solve this matter is direct military confrontation...;
EVT_91737_OPTIONA;War will end this!;
EVT_91737_OPTIONB;We should try and coexist with neighbours.;
EVT_91738_NAME;Aid from the AUS!;
EVT_91738_DESC;The American Union State, fearing Syndicalist dominance over Europe, decided to support our armed struggle with large amounts of military supplies and volunteers eager to see Syndicalism crushed.;
EVT_91738_OPTIONA;Better than nothing!;
EVT_91739_NAME;Our place in the sun;
EVT_91739_DESC;The occupation of American overseas territory by foreign powers during the Civil War was an affront to the Union State. The establishment of Canadian authority over the Panama Canal Zone, however, was a provocation that could not be overlooked. The victorious government now looked to restore those lands seized by their neighbour to the north.;
EVT_91739_OPTIONA;Demand the return of the canal zone!;
EVT_91739_OPTIONB;Our concern is elsewhere;
EVT_91740_NAME;The Demands of the American Union State;
EVT_91740_DESC;The victorious government of the American Union State has requested we return control of the Panama Canal back to them.;
EVT_91740_OPTIONA;We must comply;
EVT_91740_OPTIONB;They'll get over it;
EVT_91741_NAME;The Return of the Canal Zone;
EVT_91741_DESC;The Canadians have agreed! Barbecues and hot dogs for everyone!;
EVT_91741_OPTIONA;American control returns to the Canal;
EVT_91742_NAME;The Candadians Retain the Canal!;
EVT_91742_DESC;The Canadians have refused!;
EVT_91742_OPTIONA;This slight will not go unanswered;
EVT_91742_OPTIONB;This hubris will be met with arms!;
EVT_91743_NAME;The Case of Guantanamo Bay Naval Base;
EVT_91743_DESC;The occupation of American overseas territory by foreign powers during the Civil War was an affront to the American Union State. The establishment of Cuban authority over the Guantanamo bay naval base, however, was a provocation that could not be overlooked. The victorious government now looked to restore those lands seized by their neighbour to the south.;
EVT_91743_OPTIONA;Demand return of the naval base;
EVT_91743_OPTIONB;Our concern is elsewhere;
EVT_91744_NAME;The Demands of the American Union State;
EVT_91744_DESC;The victorious government of the American Union State has requested we return control of the Guantanamo naval bay base back to them.;
EVT_91744_OPTIONA;We must comply;
EVT_91744_OPTIONB;They'll get over it;
EVT_91745_NAME;The Cubans Have Complied;
EVT_91745_DESC;The Cubans have agreed to our request!;
EVT_91745_OPTIONA;American control returns to Cuba;
EVT_91746_NAME;The Cubans Defies Us!;
EVT_91746_DESC;The Cubans have refused! What insolence to show the leaders of the Freest World!!;
EVT_91746_OPTIONA;This slight will not go unanswered;
EVT_91746_OPTIONB;This hubris will be met with arms!;
EVT_908499_NAME;The Mysterious Death of Ronald Reagan;
EVT_908499_DESC;At the outbreak of the war, movie star Ronald Reagan joined the National Guard and was deployed in the D.C. Garrison. Yesterday, the National Guard confirmed the rumors, the star of Robot Monster, Plan 9 from Outer Space, Love is in the Air, and Springtime for Genghis Khan has been killed under mysterious circumstances.;
EVT_908499_OPTIONA;OK;
EVT_908500_NAME;Reed declares the workers state. The Rise of the CSA;
EVT_908500_DESC;The Combined Syndicates of America have seized major cities and declared independence from the United States of America;
EVT_908500_OPTIONA;The disaster has begun;
EVT_908501_NAME;Long Declares the United States a Dead Nation. The Rise of the AUS;
EVT_908501_DESC;The American Union State has declared independence from the United States;
EVT_908501_OPTIONA;This is the end of the country;
EVT_908502_NAME;California leaves the Union;
EVT_908502_DESC;The chaos and anarchy in the east is too much for the people of California. The governor has declared a state of emergency and has formally declared the independence of the California Republic.;
EVT_908502_OPTIONA;The final insult;
EVT_908503_NAME;MacArthur in Control;
EVT_908503_DESC;The military, under MacArthur, have seized control of the government and the United States.;
EVT_908503_OPTIONA;Long live MacArthur;
EVT_908551_NAME;North Carolina, Florida, Arkansas and Lousiana Join the American Union State;
EVT_908551_DESC;The four state legislatures have all voted to join the American Union State in its struggle. This will be a powerful addition to an already strong American Union State.;
EVT_908551_OPTIONA;Damn;
EVT_908552_NAME;Virginia and Tennessee Join the American Union State;
EVT_908552_DESC;The legislatures of both Virgina and Tennessee have voted to join the American Union State. The problems within the US government have become too great to be ignored.;
EVT_908552_OPTIONA;Damn;
EVT_908554_NAME;Long Barricades Himself in Washington;
EVT_908554_DESC;Long has rallied the American Union State to his side and started a civil war. He has barricaded himself in Washington and is waiting for his armed forces to arrive to assist him.;
EVT_908554_OPTIONA;Washington or bust;
EVT_966637_NAME;Rise of the AUS Military;
